,time,thscode,netAssetValue
0,2017-04-28,159949.OF,0.7394
1,2017-05-31,159949.OF,0.7099
2,2017-06-30,159949.OF,0.7348
3,2017-07-31,159949.OF,0.7065
4,2017-08-31,159949.OF,0.7565
5,2017-09-29,159949.OF,0.7629
6,2017-10-31,159949.OF,0.7538
7,2017-11-30,159949.OF,0.7164
8,2017-12-29,159949.OF,0.6995
9,2018-01-31,159949.OF,0.6595
10,2018-02-28,159949.OF,0.6744
11,2018-03-30,159949.OF,0.7269
12,2018-04-27,159949.OF,0.6707
13,2018-05-31,159949.OF,0.6355
14,2018-06-29,159949.OF,0.589
15,2018-07-31,159949.OF,0.5734
16,2018-08-31,159949.OF,0.5279
17,2018-09-28,159949.OF,0.5102
18,2018-10-31,159949.OF,0.4522
19,2018-11-30,159949.OF,0.4714
20,2018-12-28,159949.OF,0.4369
21,2019-01-31,159949.OF,0.4309
22,2019-02-28,159949.OF,0.5488
23,2019-03-29,159949.OF,0.5891
24,2019-04-30,159949.OF,0.5542
25,2019-05-31,159949.OF,0.5067
26,2019-06-28,159949.OF,0.5284
27,2019-07-31,159949.OF,0.5461
28,2019-08-30,159949.OF,0.56
29,2019-09-30,159949.OF,0.5741
30,2019-10-31,159949.OF,0.5871
31,2019-11-29,159949.OF,0.5985
32,2019-12-31,159949.OF,0.6605
33,2020-01-23,159949.OF,0.7099
34,2020-02-28,159949.OF,0.7673
35,2020-03-31,159949.OF,0.6921
36,2020-04-30,159949.OF,0.779
37,2020-05-29,159949.OF,0.7862
38,2020-06-30,159949.OF,0.9401
39,2020-07-31,159949.OF,1.1196
40,2020-08-31,159949.OF,1.0791
41,2020-09-30,159949.OF,1.0327
42,2020-10-30,159949.OF,1.084
43,2020-11-30,159949.OF,1.0812
44,2020-12-31,159949.OF,1.2467
45,2021-01-29,159949.OF,1.3289
46,2021-02-26,159949.OF,1.2399
47,2021-03-31,159949.OF,1.1651
48,2021-04-30,159949.OF,1.3372
49,2021-05-31,159949.OF,1.4451
50,2021-06-30,159949.OF,1.5392
51,2021-07-30,159949.OF,1.5279
52,2021-08-31,159949.OF,1.408
53,2021-09-30,159949.OF,1.439
54,2021-10-29,159949.OF,1.4999
55,2021-11-30,159949.OF,1.5599
56,2021-12-31,159949.OF,1.4613
57,2022-01-28,159949.OF,1.2761
58,2022-02-28,159949.OF,1.2544
59,2022-03-01,159949.OF,1.2554
