,time,thscode,netAssetValue
0,2017-04-28,002333.OF,1.0967
1,2017-05-31,002333.OF,1.1077
2,2017-06-30,002333.OF,1.1259
3,2017-07-31,002333.OF,1.1824
4,2017-08-31,002333.OF,1.2014
5,2017-09-29,002333.OF,1.1998
6,2017-10-31,002333.OF,1.2333
7,2017-11-30,002333.OF,1.2605
8,2017-12-29,002333.OF,1.2801
9,2018-01-31,002333.OF,1.3231
10,2018-02-28,002333.OF,1.2961
11,2018-03-30,002333.OF,1.2277
12,2018-04-27,002333.OF,1.1772
13,2018-05-31,002333.OF,1.1935
14,2018-06-29,002333.OF,1.0647
15,2018-07-31,002333.OF,1.0694
16,2018-08-31,002333.OF,1.0216
17,2018-09-28,002333.OF,0.9984
18,2018-10-31,002333.OF,0.9004
19,2018-11-30,002333.OF,0.9507
20,2018-12-28,002333.OF,0.8699
21,2019-01-31,002333.OF,0.9346
22,2019-02-28,002333.OF,1.0395
23,2019-03-29,002333.OF,1.117
24,2019-04-30,002333.OF,1.1039
25,2019-05-31,002333.OF,1.0364
26,2019-06-28,002333.OF,1.1041
27,2019-07-31,002333.OF,1.1233
28,2019-08-30,002333.OF,1.1091
29,2019-09-30,002333.OF,1.1288
30,2019-10-31,002333.OF,1.1783
31,2019-11-29,002333.OF,1.1752
32,2019-12-31,002333.OF,1.2725
33,2020-01-23,002333.OF,1.3152
34,2020-02-28,002333.OF,1.3092
35,2020-03-31,002333.OF,1.1703
36,2020-04-30,002333.OF,1.2653
37,2020-05-29,002333.OF,1.2557
38,2020-06-30,002333.OF,1.4106
39,2020-07-31,002333.OF,1.5678
40,2020-08-31,002333.OF,1.5484
41,2020-09-30,002333.OF,1.508
42,2020-10-30,002333.OF,1.5655
43,2020-11-30,002333.OF,1.6539
44,2020-12-31,002333.OF,1.8734
45,2021-01-29,002333.OF,2.0648
46,2021-02-26,002333.OF,1.9161
47,2021-03-31,002333.OF,1.8158
48,2021-04-30,002333.OF,1.9079
49,2021-05-31,002333.OF,1.9757
50,2021-06-30,002333.OF,1.9614
51,2021-07-30,002333.OF,1.6888
52,2021-08-31,002333.OF,1.7736
53,2021-09-30,002333.OF,1.6722
54,2021-10-29,002333.OF,1.6314
55,2021-11-30,002333.OF,1.7233
56,2021-12-31,002333.OF,1.594
57,2022-01-28,002333.OF,1.4537
58,2022-02-28,002333.OF,1.4424
59,2022-03-01,002333.OF,1.4367
