,time,thscode,netAssetValue
0,2017-04-28,510220.OF,3.9345
1,2017-05-31,510220.OF,3.7904
2,2017-06-30,510220.OF,3.9977
3,2017-07-31,510220.OF,4.1427
4,2017-08-31,510220.OF,4.2483
5,2017-09-29,510220.OF,4.3314
6,2017-10-31,510220.OF,4.3717
7,2017-11-30,510220.OF,4.273
8,2017-12-29,510220.OF,4.2669
9,2018-01-31,510220.OF,4.3406
10,2018-02-28,510220.OF,4.1628
11,2018-03-30,510220.OF,4.1527
12,2018-04-27,510220.OF,4.0255
13,2018-05-31,510220.OF,4.0855
14,2018-06-29,510220.OF,3.7757
15,2018-07-31,510220.OF,3.8181
16,2018-08-31,510220.OF,3.5639
17,2018-09-28,510220.OF,3.6413
18,2018-10-31,510220.OF,3.2698
19,2018-11-30,510220.OF,3.3276
20,2018-12-28,510220.OF,3.2161
21,2019-01-31,510220.OF,3.276
22,2019-02-28,510220.OF,3.8714
23,2019-03-29,510220.OF,4.167
24,2019-04-30,510220.OF,4.0786
25,2019-05-31,510220.OF,3.8459
26,2019-06-28,510220.OF,3.9532
27,2019-07-31,510220.OF,3.9234
28,2019-08-30,510220.OF,3.9245
29,2019-09-30,510220.OF,3.9463
30,2019-10-31,510220.OF,3.924
31,2019-11-29,510220.OF,3.9742
32,2019-12-31,510220.OF,4.2576
33,2020-01-23,510220.OF,4.2141
34,2020-02-28,510220.OF,4.1988
35,2020-03-31,510220.OF,3.9918
36,2020-04-30,510220.OF,4.1258
37,2020-05-29,510220.OF,4.1654
38,2020-06-30,510220.OF,4.48
39,2020-07-31,510220.OF,5.1582
40,2020-08-31,510220.OF,5.333
41,2020-09-30,510220.OF,4.9913
42,2020-10-30,510220.OF,4.9699
43,2020-11-30,510220.OF,5.3031
44,2020-12-31,510220.OF,5.4867
45,2021-01-29,510220.OF,5.4901
46,2021-02-26,510220.OF,5.515
47,2021-03-31,510220.OF,5.3624
48,2021-04-30,510220.OF,5.4504
49,2021-05-31,510220.OF,5.7183
50,2021-06-30,510220.OF,5.8406
51,2021-07-30,510220.OF,5.7779
52,2021-08-31,510220.OF,6.2038
53,2021-09-30,510220.OF,6.0762
54,2021-10-29,510220.OF,6.0273
55,2021-11-30,510220.OF,6.0696
56,2021-12-31,510220.OF,6.2094
57,2022-01-28,510220.OF,5.6793
58,2022-02-28,510220.OF,5.9185
59,2022-03-01,510220.OF,5.9403
