,time,thscode,netAssetValue
0,2017-04-28,540006.OF,2.7872
1,2017-05-31,540006.OF,2.8668
2,2017-06-30,540006.OF,3.0248
3,2017-07-31,540006.OF,3.0936
4,2017-08-31,540006.OF,3.1651
5,2017-09-29,540006.OF,3.1844
6,2017-10-31,540006.OF,3.2645
7,2017-11-30,540006.OF,3.2903
8,2017-12-29,540006.OF,3.3033
9,2018-01-31,540006.OF,3.4456
10,2018-02-28,540006.OF,3.3107
11,2018-03-30,540006.OF,3.2693
12,2018-04-27,540006.OF,3.1934
13,2018-05-31,540006.OF,3.2055
14,2018-06-29,540006.OF,2.9618
15,2018-07-31,540006.OF,2.9532
16,2018-08-31,540006.OF,2.7891
17,2018-09-28,540006.OF,2.8444
18,2018-10-31,540006.OF,2.6356
19,2018-11-30,540006.OF,2.7382
20,2018-12-28,540006.OF,2.6227
21,2019-01-31,540006.OF,2.7833
22,2019-02-28,540006.OF,3.2015
23,2019-03-29,540006.OF,3.4571
24,2019-04-30,540006.OF,3.4525
25,2019-05-31,540006.OF,3.2234
26,2019-06-28,540006.OF,3.3155
27,2019-07-31,540006.OF,3.4059
28,2019-08-30,540006.OF,3.4063
29,2019-09-30,540006.OF,3.4275
30,2019-10-31,540006.OF,3.4518
31,2019-11-29,540006.OF,3.4711
32,2019-12-31,540006.OF,3.7484
33,2020-01-23,540006.OF,3.7652
34,2020-02-28,540006.OF,3.7742
35,2020-03-31,540006.OF,3.4538
36,2020-04-30,540006.OF,3.6886
37,2020-05-29,540006.OF,3.6885
38,2020-06-30,540006.OF,3.9698
39,2020-07-31,540006.OF,4.4523
40,2020-08-31,540006.OF,4.7117
41,2020-09-30,540006.OF,4.6267
42,2020-10-30,540006.OF,4.7773
43,2020-11-30,540006.OF,5.0076
44,2020-12-31,540006.OF,5.3469
45,2021-01-29,540006.OF,5.643
46,2021-02-26,540006.OF,5.7294
47,2021-03-31,540006.OF,5.2081
48,2021-04-30,540006.OF,5.253
49,2021-05-31,540006.OF,5.3483
50,2021-06-30,540006.OF,5.3465
51,2021-07-30,540006.OF,5.0671
52,2021-08-31,540006.OF,5.1571
53,2021-09-30,540006.OF,5.1042
54,2021-10-29,540006.OF,5.2089
55,2021-11-30,540006.OF,5.0307
56,2021-12-31,540006.OF,5.2658
57,2022-01-28,540006.OF,4.8323
58,2022-02-28,540006.OF,4.7743
59,2022-03-01,540006.OF,4.8141
