,time,thscode,netAssetValue
0,2017-04-28,001616.OF,1.233
1,2017-05-31,001616.OF,1.171
2,2017-06-30,001616.OF,1.299
3,2017-07-31,001616.OF,1.404
4,2017-08-31,001616.OF,1.396
5,2017-09-29,001616.OF,1.492
6,2017-10-31,001616.OF,1.534
7,2017-11-30,001616.OF,1.458
8,2017-12-29,001616.OF,1.551
9,2018-01-31,001616.OF,1.562
10,2018-02-28,001616.OF,1.492
11,2018-03-30,001616.OF,1.48
12,2018-04-27,001616.OF,1.398
13,2018-05-31,001616.OF,1.344
14,2018-06-29,001616.OF,1.18
15,2018-07-31,001616.OF,1.134
16,2018-08-31,001616.OF,1.031
17,2018-09-28,001616.OF,1.052
18,2018-10-31,001616.OF,0.944
19,2018-11-30,001616.OF,1.065
20,2018-12-28,001616.OF,1.04
21,2019-01-31,001616.OF,1.137
22,2019-02-28,001616.OF,1.29
23,2019-03-29,001616.OF,1.34
24,2019-04-30,001616.OF,1.358
25,2019-05-31,001616.OF,1.314
26,2019-06-28,001616.OF,1.303
27,2019-07-31,001616.OF,1.372
28,2019-08-30,001616.OF,1.398
29,2019-09-30,001616.OF,1.408
30,2019-10-31,001616.OF,1.368
31,2019-11-29,001616.OF,1.439
32,2019-12-31,001616.OF,1.595
33,2020-01-23,001616.OF,1.758
34,2020-02-28,001616.OF,1.903
35,2020-03-31,001616.OF,1.645
36,2020-04-30,001616.OF,1.819
37,2020-05-29,001616.OF,1.886
38,2020-06-30,001616.OF,2.182
39,2020-07-31,001616.OF,2.557
40,2020-08-31,001616.OF,2.559
41,2020-09-30,001616.OF,2.591
42,2020-10-30,001616.OF,2.739
43,2020-11-30,001616.OF,2.907
44,2020-12-31,001616.OF,3.408
45,2021-01-29,001616.OF,3.319
46,2021-02-26,001616.OF,3.129
47,2021-03-31,001616.OF,3.021
48,2021-04-30,001616.OF,3.159
49,2021-05-31,001616.OF,3.477
50,2021-06-30,001616.OF,3.91
51,2021-07-30,001616.OF,3.935
52,2021-08-31,001616.OF,4.001
53,2021-09-30,001616.OF,3.988
54,2021-10-29,001616.OF,4.212
55,2021-11-30,001616.OF,4.296
56,2021-12-31,001616.OF,4.063
57,2022-01-28,001616.OF,3.712
58,2022-02-28,001616.OF,3.728
59,2022-03-01,001616.OF,3.727
