,time,thscode,netAssetValue
0,2017-04-28,164809.OF,1.2753
1,2017-05-31,164809.OF,1.2019
2,2017-06-30,164809.OF,1.2636
3,2017-07-31,164809.OF,1.295
4,2017-08-31,164809.OF,1.3227
5,2017-09-29,164809.OF,1.3484
6,2017-10-31,164809.OF,1.3389
7,2017-11-30,164809.OF,1.2873
8,2017-12-29,164809.OF,1.2854
9,2018-01-31,164809.OF,1.2539
10,2018-02-28,164809.OF,1.2236
11,2018-03-30,164809.OF,1.2431
12,2018-04-27,164809.OF,1.1984
13,2018-05-31,164809.OF,1.1863
14,2018-06-29,164809.OF,1.088
15,2018-07-31,164809.OF,1.0888
16,2018-08-31,164809.OF,1.0164
17,2018-09-28,164809.OF,1.0186
18,2018-10-31,164809.OF,0.9122
19,2018-11-30,164809.OF,0.9363
20,2018-12-28,164809.OF,0.8932
21,2019-01-31,164809.OF,0.8765
22,2019-02-28,164809.OF,1.0429
23,2019-03-29,164809.OF,1.1475
24,2019-04-30,164809.OF,1.1024
25,2019-05-31,164809.OF,1.0297
26,2019-06-28,164809.OF,1.0393
27,2019-07-31,164809.OF,1.0348
28,2019-08-30,164809.OF,1.0325
29,2019-09-30,164809.OF,1.0427
30,2019-10-31,164809.OF,1.0377
31,2019-11-29,164809.OF,1.0336
32,2019-12-31,164809.OF,1.1067
33,2020-01-23,164809.OF,1.1274
34,2020-02-28,164809.OF,0.9742
35,2020-03-31,164809.OF,0.9069
36,2020-04-30,164809.OF,0.9584
37,2020-05-29,164809.OF,0.9689
38,2020-06-30,164809.OF,1.0477
39,2020-07-31,164809.OF,1.1775
40,2020-08-31,164809.OF,1.1936
41,2020-09-30,164809.OF,1.1137
42,2020-10-30,164809.OF,1.1001
43,2020-11-30,164809.OF,1.1347
44,2020-12-31,164809.OF,1.1429
45,2021-01-29,164809.OF,1.1391
46,2021-02-26,164809.OF,1.1424
47,2021-03-31,164809.OF,1.1243
48,2021-04-30,164809.OF,1.1635
49,2021-05-31,164809.OF,1.2078
50,2021-06-30,164809.OF,1.2249
51,2021-07-30,164809.OF,1.2231
52,2021-08-31,164809.OF,1.3051
53,2021-09-30,164809.OF,1.2759
54,2021-10-29,164809.OF,1.2622
55,2021-11-30,164809.OF,1.3007
56,2021-12-31,164809.OF,1.316
57,2022-01-28,164809.OF,1.1859
58,2022-02-28,164809.OF,1.2273
59,2022-03-01,164809.OF,1.2306
