,time,thscode,netAssetValue
0,2017-04-28,960000.OF,1.1375
1,2017-05-31,960000.OF,1.1697
2,2017-06-30,960000.OF,1.2333
3,2017-07-31,960000.OF,1.2599
4,2017-08-31,960000.OF,1.289
5,2017-09-29,960000.OF,1.2968
6,2017-10-31,960000.OF,1.3294
7,2017-11-30,960000.OF,1.3406
8,2017-12-29,960000.OF,1.3461
9,2018-01-31,960000.OF,1.4042
10,2018-02-28,960000.OF,1.3495
11,2018-03-30,960000.OF,1.3327
12,2018-04-27,960000.OF,1.3016
13,2018-05-31,960000.OF,1.3057
14,2018-06-29,960000.OF,1.2051
15,2018-07-31,960000.OF,1.2015
16,2018-08-31,960000.OF,1.1346
17,2018-09-28,960000.OF,1.1575
18,2018-10-31,960000.OF,1.0728
19,2018-11-30,960000.OF,1.1146
20,2018-12-28,960000.OF,1.0677
21,2019-01-31,960000.OF,1.1331
22,2019-02-28,960000.OF,1.3034
23,2019-03-29,960000.OF,1.4076
24,2019-04-30,960000.OF,1.4059
25,2019-05-31,960000.OF,1.3124
26,2019-06-28,960000.OF,1.3489
27,2019-07-31,960000.OF,1.3847
28,2019-08-30,960000.OF,1.3849
29,2019-09-30,960000.OF,1.3936
30,2019-10-31,960000.OF,1.4036
31,2019-11-29,960000.OF,1.4116
32,2019-12-31,960000.OF,1.5245
33,2020-01-23,960000.OF,1.5314
34,2020-02-28,960000.OF,1.5352
35,2020-03-31,960000.OF,1.4049
36,2020-04-30,960000.OF,1.5004
37,2020-05-29,960000.OF,1.4996
38,2020-06-30,960000.OF,1.6125
39,2020-07-31,960000.OF,1.8086
40,2020-08-31,960000.OF,1.9139
41,2020-09-30,960000.OF,1.8794
42,2020-10-30,960000.OF,1.9406
43,2020-11-30,960000.OF,2.0342
44,2020-12-31,960000.OF,2.1721
45,2021-01-29,960000.OF,2.2924
46,2021-02-26,960000.OF,2.3276
47,2021-03-31,960000.OF,2.1158
48,2021-04-30,960000.OF,2.1339
49,2021-05-31,960000.OF,2.1725
50,2021-06-30,960000.OF,2.171
51,2021-07-30,960000.OF,2.0572
52,2021-08-31,960000.OF,2.0939
53,2021-09-30,960000.OF,2.0727
54,2021-10-29,960000.OF,2.1155
55,2021-11-30,960000.OF,2.0433
56,2021-12-31,960000.OF,2.1387
57,2022-01-28,960000.OF,1.9627
58,2022-02-28,960000.OF,1.9392
59,2022-03-01,960000.OF,1.9554
