,time,thscode,netAssetValue
0,2017-04-28,003578.OF,1.0229
1,2017-05-31,003578.OF,0.9515
2,2017-06-30,003578.OF,1.0064
3,2017-07-31,003578.OF,1.0666
4,2017-08-31,003578.OF,1.0929
5,2017-09-29,003578.OF,1.1162
6,2017-10-31,003578.OF,1.1146
7,2017-11-30,003578.OF,1.0772
8,2017-12-29,003578.OF,1.103
9,2018-01-31,003578.OF,1.1317
10,2018-02-28,003578.OF,1.1049
11,2018-03-30,003578.OF,1.104
12,2018-04-27,003578.OF,1.0566
13,2018-05-31,003578.OF,1.061
14,2018-06-29,003578.OF,0.9808
15,2018-07-31,003578.OF,0.9815
16,2018-08-31,003578.OF,0.9121
17,2018-09-28,003578.OF,0.9096
18,2018-10-31,003578.OF,0.8258
19,2018-11-30,003578.OF,0.8581
20,2018-12-28,003578.OF,0.8203
21,2019-01-31,003578.OF,0.8259
22,2019-02-28,003578.OF,0.9715
23,2019-03-29,003578.OF,1.0616
24,2019-04-30,003578.OF,1.034
25,2019-05-31,003578.OF,0.9738
26,2019-06-28,003578.OF,0.9937
27,2019-07-31,003578.OF,1.0067
28,2019-08-30,003578.OF,0.9976
29,2019-09-30,003578.OF,1.0058
30,2019-10-31,003578.OF,1.0129
31,2019-11-29,003578.OF,1.0143
32,2019-12-31,003578.OF,1.0896
33,2020-01-23,003578.OF,1.1167
34,2020-02-28,003578.OF,1.1324
35,2020-03-31,003578.OF,1.075
36,2020-04-30,003578.OF,1.1467
37,2020-05-29,003578.OF,1.1594
38,2020-06-30,003578.OF,1.2807
39,2020-07-31,003578.OF,1.4673
40,2020-08-31,003578.OF,1.5253
41,2020-09-30,003578.OF,1.4517
42,2020-10-30,003578.OF,1.4512
43,2020-11-30,003578.OF,1.4747
44,2020-12-31,003578.OF,1.527
45,2021-01-29,003578.OF,1.5438
46,2021-02-26,003578.OF,1.5456
47,2021-03-31,003578.OF,1.5557
48,2021-04-30,003578.OF,1.6188
49,2021-05-31,003578.OF,1.6748
50,2021-06-30,003578.OF,1.7075
51,2021-07-30,003578.OF,1.7131
52,2021-08-31,003578.OF,1.8542
53,2021-09-30,003578.OF,1.8352
54,2021-10-29,003578.OF,1.8067
55,2021-11-30,003578.OF,1.8826
56,2021-12-31,003578.OF,1.9159
57,2022-01-28,003578.OF,1.7308
58,2022-02-28,003578.OF,1.8246
59,2022-03-01,003578.OF,1.8326
