,time,thscode,netAssetValue
0,2017-04-28,004069.OF,0.9762
1,2017-05-31,004069.OF,0.9693
2,2017-06-30,004069.OF,0.9845
3,2017-07-31,004069.OF,1.0261
4,2017-08-31,004069.OF,1.0898
5,2017-09-29,004069.OF,1.0732
6,2017-10-31,004069.OF,1.0032
7,2017-11-30,004069.OF,1.0095
8,2017-12-29,004069.OF,0.93
9,2018-01-31,004069.OF,0.9957
10,2018-02-28,004069.OF,0.8898
11,2018-03-30,004069.OF,0.8752
12,2018-04-27,004069.OF,0.8644
13,2018-05-31,004069.OF,0.8183
14,2018-06-29,004069.OF,0.7453
15,2018-07-31,004069.OF,0.7467
16,2018-08-31,004069.OF,0.7163
17,2018-09-28,004069.OF,0.7257
18,2018-10-31,004069.OF,0.7483
19,2018-11-30,004069.OF,0.7699
20,2018-12-28,004069.OF,0.7187
21,2019-01-31,004069.OF,0.7743
22,2019-02-28,004069.OF,0.9912
23,2019-03-29,004069.OF,1.0517
24,2019-04-30,004069.OF,0.998
25,2019-05-31,004069.OF,0.8989
26,2019-06-28,004069.OF,0.9857
27,2019-07-31,004069.OF,0.966
28,2019-08-30,004069.OF,0.9294
29,2019-09-30,004069.OF,0.947
30,2019-10-31,004069.OF,0.9288
31,2019-11-29,004069.OF,0.9084
32,2019-12-31,004069.OF,1.0452
33,2020-01-23,004069.OF,1.0002
34,2020-02-28,004069.OF,1.0046
35,2020-03-31,004069.OF,0.9456
36,2020-04-30,004069.OF,0.9673
37,2020-05-29,004069.OF,0.9273
38,2020-06-30,004069.OF,1.0343
39,2020-07-31,004069.OF,1.2774
40,2020-08-31,004069.OF,1.2997
41,2020-09-30,004069.OF,1.2506
42,2020-10-30,004069.OF,1.1955
43,2020-11-30,004069.OF,1.2664
44,2020-12-31,004069.OF,1.2692
45,2021-01-29,004069.OF,1.2034
46,2021-02-26,004069.OF,1.1462
47,2021-03-31,004069.OF,1.0865
48,2021-04-30,004069.OF,1.0815
49,2021-05-31,004069.OF,1.195
50,2021-06-30,004069.OF,1.1597
51,2021-07-30,004069.OF,1.0799
52,2021-08-31,004069.OF,1.1827
53,2021-09-30,004069.OF,1.2098
54,2021-10-29,004069.OF,1.1647
55,2021-11-30,004069.OF,1.1622
56,2021-12-31,004069.OF,1.2286
57,2022-01-28,004069.OF,1.1305
58,2022-02-28,004069.OF,1.0748
59,2022-03-01,004069.OF,1.0842
