,time,thscode,netAssetValue
0,2017-04-28,001651.OF,1.16
1,2017-05-31,001651.OF,1.179
2,2017-06-30,001651.OF,1.234
3,2017-07-31,001651.OF,1.238
4,2017-08-31,001651.OF,1.254
5,2017-09-29,001651.OF,1.269
6,2017-10-31,001651.OF,1.334
7,2017-11-30,001651.OF,1.349
8,2017-12-29,001651.OF,1.384
9,2018-01-31,001651.OF,1.514
10,2018-02-28,001651.OF,1.42
11,2018-03-30,001651.OF,1.376
12,2018-04-27,001651.OF,1.349
13,2018-05-31,001651.OF,1.382
14,2018-06-29,001651.OF,1.293
15,2018-07-31,001651.OF,1.31
16,2018-08-31,001651.OF,1.229
17,2018-09-28,001651.OF,1.288
18,2018-10-31,001651.OF,1.18
19,2018-11-30,001651.OF,1.171
20,2018-12-28,001651.OF,1.153
21,2019-01-31,001651.OF,1.2
22,2019-02-28,001651.OF,1.295
23,2019-03-29,001651.OF,1.352
24,2019-04-30,001651.OF,1.389
25,2019-05-31,001651.OF,1.361
26,2019-06-28,001651.OF,1.411
27,2019-07-31,001651.OF,1.437
28,2019-08-30,001651.OF,1.444
29,2019-09-30,001651.OF,1.445
30,2019-10-31,001651.OF,1.489
31,2019-11-29,001651.OF,1.487
32,2019-12-31,001651.OF,1.589
33,2020-01-23,001651.OF,1.546
34,2020-02-28,001651.OF,1.556
35,2020-03-31,001651.OF,1.49
36,2020-04-30,001651.OF,1.607
37,2020-05-29,001651.OF,1.657
38,2020-06-30,001651.OF,1.828
39,2020-07-31,001651.OF,2.147
40,2020-08-31,001651.OF,2.3
41,2020-09-30,001651.OF,2.226
42,2020-10-30,001651.OF,2.345
43,2020-11-30,001651.OF,2.493
44,2020-12-31,001651.OF,2.577
45,2021-01-29,001651.OF,2.696
46,2021-02-26,001651.OF,2.695
47,2021-03-31,001651.OF,2.583
48,2021-04-30,001651.OF,2.621
49,2021-05-31,001651.OF,2.674
50,2021-06-30,001651.OF,2.682
51,2021-07-30,001651.OF,2.567
52,2021-08-31,001651.OF,2.658
53,2021-09-30,001651.OF,2.645
54,2021-10-29,001651.OF,2.649
55,2021-11-30,001651.OF,2.659
56,2021-12-31,001651.OF,2.814
57,2022-01-28,001651.OF,2.628
58,2022-02-28,001651.OF,2.605
59,2022-03-01,001651.OF,2.622
