,time,thscode,netAssetValue
0,2017-04-28,161718.OF,0.738
1,2017-05-31,161718.OF,0.697
2,2017-06-30,161718.OF,0.729
3,2017-07-31,161718.OF,0.745
4,2017-08-31,161718.OF,0.77
5,2017-09-29,161718.OF,0.766
6,2017-10-31,161718.OF,0.738
7,2017-11-30,161718.OF,0.713
8,2017-12-29,161718.OF,0.679
9,2018-01-31,161718.OF,0.7
10,2018-02-28,161718.OF,1.045
11,2018-03-30,161718.OF,1.015
12,2018-04-27,161718.OF,0.969
13,2018-05-31,161718.OF,0.939
14,2018-06-29,161718.OF,0.86
15,2018-07-31,161718.OF,0.8498
16,2018-08-31,161718.OF,0.7954
17,2018-09-28,161718.OF,0.8023
18,2018-10-31,161718.OF,0.7373
19,2018-11-30,161718.OF,0.7603
20,2018-12-28,161718.OF,0.6943
21,2019-01-31,161718.OF,0.736
22,2019-02-28,161718.OF,0.8851
23,2019-03-29,161718.OF,0.9566
24,2019-04-30,161718.OF,0.9272
25,2019-05-31,161718.OF,0.8603
26,2019-06-28,161718.OF,0.913
27,2019-07-31,161718.OF,0.9104
28,2019-08-30,161718.OF,0.8867
29,2019-09-30,161718.OF,0.9083
30,2019-10-31,161718.OF,0.9159
31,2019-11-29,161718.OF,0.9195
32,2019-12-31,161718.OF,1.0026
33,2020-01-23,161718.OF,0.999
34,2020-02-28,161718.OF,0.9927
35,2020-03-31,161718.OF,0.8862
36,2020-04-30,161718.OF,0.9459
37,2020-05-29,161718.OF,0.926
38,2020-06-30,161718.OF,1.0346
39,2020-07-31,161718.OF,1.191
40,2020-08-31,161718.OF,1.2027
41,2020-09-30,161718.OF,1.1464
42,2020-10-30,161718.OF,1.1499
43,2020-11-30,161718.OF,1.2093
44,2020-12-31,161718.OF,1.2263
45,2021-01-29,161718.OF,1.2139
46,2021-02-26,161718.OF,1.1787
47,2021-03-31,161718.OF,1.0906
48,2021-04-30,161718.OF,1.0918
49,2021-05-31,161718.OF,1.1738
50,2021-06-30,161718.OF,1.2371
51,2021-07-30,161718.OF,1.2469
52,2021-08-31,161718.OF,1.2692
53,2021-09-30,161718.OF,1.2068
54,2021-10-29,161718.OF,1.2209
55,2021-11-30,161718.OF,1.2333
56,2021-12-31,161718.OF,1.2282
57,2022-01-28,161718.OF,1.0778
58,2022-02-28,161718.OF,1.0894
59,2022-03-01,161718.OF,1.0932
