,time,thscode,netAssetValue
0,2017-04-28,512600.OF,1.6515
1,2017-05-31,512600.OF,1.6846
2,2017-06-30,512600.OF,1.8195
3,2017-07-31,512600.OF,1.8314
4,2017-08-31,512600.OF,1.8946
5,2017-09-29,512600.OF,2.0165
6,2017-10-31,512600.OF,2.1929
7,2017-11-30,512600.OF,2.1202
8,2017-12-29,512600.OF,2.3691
9,2018-01-31,512600.OF,2.4971
10,2018-02-28,512600.OF,2.3127
11,2018-03-30,512600.OF,2.1884
12,2018-04-27,512600.OF,2.1653
13,2018-05-31,512600.OF,2.4636
14,2018-06-29,512600.OF,2.2763
15,2018-07-31,512600.OF,2.2361
16,2018-08-31,512600.OF,2.0069
17,2018-09-28,512600.OF,2.1545
18,2018-10-31,512600.OF,1.7076
19,2018-11-30,512600.OF,1.8174
20,2018-12-28,512600.OF,1.8127
21,2019-01-31,512600.OF,1.9549
22,2019-02-28,512600.OF,2.2329
23,2019-03-29,512600.OF,2.5809
24,2019-04-30,512600.OF,2.7543
25,2019-05-31,512600.OF,2.6923
26,2019-06-28,512600.OF,2.851
27,2019-07-31,512600.OF,2.8626
28,2019-08-30,512600.OF,3.0466
29,2019-09-30,512600.OF,2.886
30,2019-10-31,512600.OF,3.0207
31,2019-11-29,512600.OF,2.8889
32,2019-12-31,512600.OF,2.9723
33,2020-01-23,512600.OF,2.8514
34,2020-02-28,512600.OF,2.8854
35,2020-03-31,512600.OF,3.0116
36,2020-04-30,512600.OF,3.1926
37,2020-05-29,512600.OF,3.2922
38,2020-06-30,512600.OF,3.6194
39,2020-07-31,512600.OF,4.3019
40,2020-08-31,512600.OF,4.7286
41,2020-09-30,512600.OF,4.2624
42,2020-10-30,512600.OF,4.4444
43,2020-11-30,512600.OF,4.525
44,2020-12-31,512600.OF,5.2083
45,2021-01-29,512600.OF,5.322
46,2021-02-26,512600.OF,5.2368
47,2021-03-31,512600.OF,4.9122
48,2021-04-30,512600.OF,5.2354
49,2021-05-31,512600.OF,5.4327
50,2021-06-30,512600.OF,5.1279
51,2021-07-30,512600.OF,4.2108
52,2021-08-31,512600.OF,0.8229
53,2021-09-30,512600.OF,0.9232
54,2021-10-29,512600.OF,0.9674
55,2021-11-30,512600.OF,0.9578
56,2021-12-31,512600.OF,0.9958
57,2022-01-28,512600.OF,0.9111
58,2022-02-28,512600.OF,0.9133
59,2022-03-01,512600.OF,0.9365
