,time,thscode,netAssetValue
0,2017-04-28,159929.OF,1.4419
1,2017-05-31,159929.OF,1.4349
2,2017-06-30,159929.OF,1.5057
3,2017-07-31,159929.OF,1.4278
4,2017-08-31,159929.OF,1.4473
5,2017-09-29,159929.OF,1.4809
6,2017-10-31,159929.OF,1.584
7,2017-11-30,159929.OF,1.532
8,2017-12-29,159929.OF,1.5857
9,2018-01-31,159929.OF,1.5838
10,2018-02-28,159929.OF,1.5399
11,2018-03-30,159929.OF,1.7065
12,2018-04-27,159929.OF,1.6928
13,2018-05-31,159929.OF,1.8407
14,2018-06-29,159929.OF,1.7025
15,2018-07-31,159929.OF,1.6108
16,2018-08-31,159929.OF,1.4924
17,2018-09-28,159929.OF,1.4951
18,2018-10-31,159929.OF,1.2961
19,2018-11-30,159929.OF,1.3526
20,2018-12-28,159929.OF,1.1872
21,2019-01-31,159929.OF,1.1572
22,2019-02-28,159929.OF,1.3766
23,2019-03-29,159929.OF,1.52
24,2019-04-30,159929.OF,1.4868
25,2019-05-31,159929.OF,1.3716
26,2019-06-28,159929.OF,1.4133
27,2019-07-31,159929.OF,1.4167
28,2019-08-30,159929.OF,1.5014
29,2019-09-30,159929.OF,1.4927
30,2019-10-31,159929.OF,1.5695
31,2019-11-29,159929.OF,1.5238
32,2019-12-31,159929.OF,1.5613
33,2020-01-23,159929.OF,1.6242
34,2020-02-28,159929.OF,1.6492
35,2020-03-31,159929.OF,1.6598
36,2020-04-30,159929.OF,1.7804
37,2020-05-29,159929.OF,1.8472
38,2020-06-30,159929.OF,2.1601
39,2020-07-31,159929.OF,2.4863
40,2020-08-31,159929.OF,2.4555
41,2020-09-30,159929.OF,2.2431
42,2020-10-30,159929.OF,2.2938
43,2020-11-30,159929.OF,2.1306
44,2020-12-31,159929.OF,2.3732
45,2021-01-29,159929.OF,2.4411
46,2021-02-26,159929.OF,2.3869
47,2021-03-31,159929.OF,2.2945
48,2021-04-30,159929.OF,2.5672
49,2021-05-31,159929.OF,2.6397
50,2021-06-30,159929.OF,2.6343
51,2021-07-30,159929.OF,2.3601
52,2021-08-31,159929.OF,2.1142
53,2021-09-30,159929.OF,2.2227
54,2021-10-29,159929.OF,2.1208
55,2021-11-30,159929.OF,2.1635
56,2021-12-31,159929.OF,2.1026
57,2022-01-28,159929.OF,1.7788
58,2022-02-28,159929.OF,1.835
59,2022-03-01,159929.OF,1.8414
