,time,thscode,netAssetValue
0,2017-04-28,001027.OF,0.741
1,2017-05-31,001027.OF,0.683
2,2017-06-30,001027.OF,0.72
3,2017-07-31,001027.OF,0.733
4,2017-08-31,001027.OF,0.752
5,2017-09-29,001027.OF,0.776
6,2017-10-31,001027.OF,0.799
7,2017-11-30,001027.OF,0.768
8,2017-12-29,001027.OF,0.798
9,2018-01-31,001027.OF,0.828
10,2018-02-28,001027.OF,0.778
11,2018-03-30,001027.OF,0.751
12,2018-04-27,001027.OF,0.741
13,2018-05-31,001027.OF,0.798
14,2018-06-29,001027.OF,0.726
15,2018-07-31,001027.OF,0.738
16,2018-08-31,001027.OF,0.684
17,2018-09-28,001027.OF,0.712
18,2018-10-31,001027.OF,0.632
19,2018-11-30,001027.OF,0.655
20,2018-12-28,001027.OF,0.651
21,2019-01-31,001027.OF,0.68
22,2019-02-28,001027.OF,0.787
23,2019-03-29,001027.OF,0.892
24,2019-04-30,001027.OF,0.927
25,2019-05-31,001027.OF,0.913
26,2019-06-28,001027.OF,0.899
27,2019-07-31,001027.OF,0.922
28,2019-08-30,001027.OF,0.948
29,2019-09-30,001027.OF,0.903
30,2019-10-31,001027.OF,0.957
31,2019-11-29,001027.OF,0.923
32,2019-12-31,001027.OF,0.95
33,2020-01-23,001027.OF,0.92
34,2020-02-28,001027.OF,0.985
35,2020-03-31,001027.OF,1.081
36,2020-04-30,001027.OF,1.101
37,2020-05-29,001027.OF,1.12
38,2020-06-30,001027.OF,1.196
39,2020-07-31,001027.OF,1.425
40,2020-08-31,001027.OF,1.534
41,2020-09-30,001027.OF,1.338
42,2020-10-30,001027.OF,1.315
43,2020-11-30,001027.OF,1.328
44,2020-12-31,001027.OF,1.404
45,2021-01-29,001027.OF,1.455
46,2021-02-26,001027.OF,1.477
47,2021-03-31,001027.OF,1.36
48,2021-04-30,001027.OF,1.399
49,2021-05-31,001027.OF,1.416
50,2021-06-30,001027.OF,1.384
51,2021-07-30,001027.OF,1.256
52,2021-08-31,001027.OF,1.301
53,2021-09-30,001027.OF,1.341
54,2021-10-29,001027.OF,1.371
55,2021-11-30,001027.OF,1.349
56,2021-12-31,001027.OF,1.397
57,2022-01-28,001027.OF,1.284
58,2022-02-28,001027.OF,1.315
59,2022-03-01,001027.OF,1.328
