,time,thscode,netAssetValue
0,2017-04-28,165511.OF,1.243
1,2017-05-31,165511.OF,1.167
2,2017-06-30,165511.OF,1.232
3,2017-07-31,165511.OF,1.288
4,2017-08-31,165511.OF,1.322
5,2017-09-29,165511.OF,1.348
6,2017-10-31,165511.OF,1.335
7,2017-11-30,165511.OF,1.28
8,2017-12-29,165511.OF,1.277
9,2018-01-31,165511.OF,1.282
10,2018-02-28,165511.OF,1.223
11,2018-03-30,165511.OF,1.231
12,2018-04-27,165511.OF,1.181
13,2018-05-31,165511.OF,1.17
14,2018-06-29,165511.OF,1.074
15,2018-07-31,165511.OF,1.07
16,2018-08-31,165511.OF,1.0
17,2018-09-28,165511.OF,0.999
18,2018-10-31,165511.OF,0.9
19,2018-11-30,165511.OF,0.923
20,2018-12-28,165511.OF,0.887
21,2019-01-31,165511.OF,0.902
22,2019-02-28,165511.OF,1.027
23,2019-03-29,165511.OF,1.124
24,2019-04-30,165511.OF,1.083
25,2019-05-31,165511.OF,1.013
26,2019-06-28,165511.OF,1.031
27,2019-07-31,165511.OF,1.036
28,2019-08-30,165511.OF,1.038
29,2019-09-30,165511.OF,1.055
30,2019-10-31,165511.OF,1.055
31,2019-11-29,165511.OF,1.061
32,2019-12-31,165511.OF,1.134
33,2020-01-23,165511.OF,1.159
34,2020-02-28,165511.OF,1.162
35,2020-03-31,165511.OF,1.08
36,2020-04-30,165511.OF,1.15
37,2020-05-29,165511.OF,1.172
38,2020-06-30,165511.OF,1.284
39,2020-07-31,165511.OF,1.452
40,2020-08-31,165511.OF,1.507
41,2020-09-30,165511.OF,1.418
42,2020-10-30,165511.OF,1.411
43,2020-11-30,165511.OF,1.461
44,2020-12-31,165511.OF,1.49
45,2021-01-29,165511.OF,1.495
46,2021-02-26,165511.OF,1.496
47,2021-03-31,165511.OF,1.491
48,2021-04-30,165511.OF,1.559
49,2021-05-31,165511.OF,1.624
50,2021-06-30,165511.OF,1.674
51,2021-07-30,165511.OF,1.695
52,2021-08-31,165511.OF,1.8301
53,2021-09-30,165511.OF,1.8003
54,2021-10-29,165511.OF,1.7841
55,2021-11-30,165511.OF,1.8471
56,2021-12-31,165511.OF,1.8756
57,2022-01-28,165511.OF,1.6888
58,2022-02-28,165511.OF,1.753
59,2022-03-01,165511.OF,1.7577
