,time,thscode,netAssetValue
0,2017-04-28,510310.OF,1.4391
1,2017-05-31,510310.OF,1.4644
2,2017-06-30,510310.OF,1.5452
3,2017-07-31,510310.OF,1.5872
4,2017-08-31,510310.OF,1.6262
5,2017-09-29,510310.OF,1.6332
6,2017-10-31,510310.OF,1.7052
7,2017-11-30,510310.OF,1.7053
8,2017-12-29,510310.OF,1.7109
9,2018-01-31,510310.OF,1.814
10,2018-02-28,510310.OF,1.7082
11,2018-03-30,510310.OF,1.6552
12,2018-04-27,510310.OF,1.5959
13,2018-05-31,510310.OF,1.6175
14,2018-06-29,510310.OF,1.5045
15,2018-07-31,510310.OF,1.5203
16,2018-08-31,510310.OF,1.4449
17,2018-09-28,510310.OF,1.4909
18,2018-10-31,510310.OF,1.3694
19,2018-11-30,510310.OF,1.3777
20,2018-12-28,510310.OF,1.308
21,2019-01-31,510310.OF,1.3902
22,2019-02-28,510310.OF,1.5891
23,2019-03-29,510310.OF,1.6767
24,2019-04-30,510310.OF,1.6958
25,2019-05-31,510310.OF,1.582
26,2019-06-28,510310.OF,1.6776
27,2019-07-31,510310.OF,1.6941
28,2019-08-30,510310.OF,1.6821
29,2019-09-30,510310.OF,1.6901
30,2019-10-31,510310.OF,1.7216
31,2019-11-29,510310.OF,1.6961
32,2019-12-31,510310.OF,1.8142
33,2020-01-23,510310.OF,1.7746
34,2020-02-28,510310.OF,1.7474
35,2020-03-31,510310.OF,1.6349
36,2020-04-30,510310.OF,1.7363
37,2020-05-29,510310.OF,1.7213
38,2020-06-30,510310.OF,1.8654
39,2020-07-31,510310.OF,2.1219
40,2020-08-31,510310.OF,2.1822
41,2020-09-30,510310.OF,2.0812
42,2020-10-30,510310.OF,2.1324
43,2020-11-30,510310.OF,2.255
44,2020-12-31,510310.OF,2.3687
45,2021-01-29,510310.OF,2.4323
46,2021-02-26,510310.OF,2.4259
47,2021-03-31,510310.OF,2.2953
48,2021-04-30,510310.OF,2.3336
49,2021-05-31,510310.OF,2.4316
50,2021-06-30,510310.OF,2.3982
51,2021-07-30,510310.OF,2.2243
52,2021-08-31,510310.OF,2.2282
53,2021-09-30,510310.OF,2.2587
54,2021-10-29,510310.OF,2.2804
55,2021-11-30,510310.OF,2.246
56,2021-12-31,510310.OF,2.2969
57,2022-01-28,510310.OF,2.1227
58,2022-02-28,510310.OF,2.1313
59,2022-03-01,510310.OF,2.1489
