,time,thscode,netAssetValue
0,2017-04-28,000826.OF,0.936
1,2017-05-31,000826.OF,0.874
2,2017-06-30,000826.OF,0.911
3,2017-07-31,000826.OF,0.903
4,2017-08-31,000826.OF,0.918
5,2017-09-29,000826.OF,0.928
6,2017-10-31,000826.OF,0.96
7,2017-11-30,000826.OF,0.936
8,2017-12-29,000826.OF,0.975
9,2018-01-31,000826.OF,0.991
10,2018-02-28,000826.OF,0.973
11,2018-03-30,000826.OF,0.947
12,2018-04-27,000826.OF,0.912
13,2018-05-31,000826.OF,0.968
14,2018-06-29,000826.OF,0.912
15,2018-07-31,000826.OF,0.895
16,2018-08-31,000826.OF,0.831
17,2018-09-28,000826.OF,0.834
18,2018-10-31,000826.OF,0.751
19,2018-11-30,000826.OF,0.753
20,2018-12-28,000826.OF,0.719
21,2019-01-31,000826.OF,0.753
22,2019-02-28,000826.OF,0.879
23,2019-03-29,000826.OF,0.965
24,2019-04-30,000826.OF,0.918
25,2019-05-31,000826.OF,0.865
26,2019-06-28,000826.OF,0.918
27,2019-07-31,000826.OF,0.955
28,2019-08-30,000826.OF,1.008
29,2019-09-30,000826.OF,1.057
30,2019-10-31,000826.OF,1.068
31,2019-11-29,000826.OF,1.069
32,2019-12-31,000826.OF,1.158
33,2020-01-23,000826.OF,1.273
34,2020-02-28,000826.OF,1.395
35,2020-03-31,000826.OF,1.144
36,2020-04-30,000826.OF,1.275
37,2020-05-29,000826.OF,1.239
38,2020-06-30,000826.OF,1.423
39,2020-07-31,000826.OF,1.557
40,2020-08-31,000826.OF,1.545
41,2020-09-30,000826.OF,1.438
42,2020-10-30,000826.OF,1.442
43,2020-11-30,000826.OF,1.441
44,2020-12-31,000826.OF,1.536
45,2021-01-29,000826.OF,1.632
46,2021-02-26,000826.OF,1.541
47,2021-03-31,000826.OF,1.448
48,2021-04-30,000826.OF,1.553
49,2021-05-31,000826.OF,1.612
50,2021-06-30,000826.OF,1.677
51,2021-07-30,000826.OF,1.712
52,2021-08-31,000826.OF,1.643
53,2021-09-30,000826.OF,1.595
54,2021-10-29,000826.OF,1.653
55,2021-11-30,000826.OF,1.711
56,2021-12-31,000826.OF,1.685
57,2022-01-28,000826.OF,1.513
58,2022-02-28,000826.OF,1.532
59,2022-03-01,000826.OF,1.532
