,time,thscode,netAssetValue
0,2017-04-28,000524.OF,1.618
1,2017-05-31,000524.OF,1.579
2,2017-06-30,000524.OF,1.626
3,2017-07-31,000524.OF,1.595
4,2017-08-31,000524.OF,1.607
5,2017-09-29,000524.OF,1.702
6,2017-10-31,000524.OF,1.658
7,2017-11-30,000524.OF,1.563
8,2017-12-29,000524.OF,1.606
9,2018-01-31,000524.OF,1.63
10,2018-02-28,000524.OF,1.606
11,2018-03-30,000524.OF,1.642
12,2018-04-27,000524.OF,1.588
13,2018-05-31,000524.OF,1.58
14,2018-06-29,000524.OF,1.431
15,2018-07-31,000524.OF,1.389
16,2018-08-31,000524.OF,1.312
17,2018-09-28,000524.OF,1.287
18,2018-10-31,000524.OF,1.16
19,2018-11-30,000524.OF,1.222
20,2018-12-28,000524.OF,1.153
21,2019-01-31,000524.OF,1.161
22,2019-02-28,000524.OF,1.342
23,2019-03-29,000524.OF,1.436
24,2019-04-30,000524.OF,1.318
25,2019-05-31,000524.OF,1.256
26,2019-06-28,000524.OF,1.321
27,2019-07-31,000524.OF,1.402
28,2019-08-30,000524.OF,1.523
29,2019-09-30,000524.OF,1.542
30,2019-10-31,000524.OF,1.616
31,2019-11-29,000524.OF,1.594
32,2019-12-31,000524.OF,1.702
33,2020-01-23,000524.OF,1.892
34,2020-02-28,000524.OF,2.059
35,2020-03-31,000524.OF,1.872
36,2020-04-30,000524.OF,2.002
37,2020-05-29,000524.OF,2.083
38,2020-06-30,000524.OF,2.41
39,2020-07-31,000524.OF,2.768
40,2020-08-31,000524.OF,2.747
41,2020-09-30,000524.OF,2.603
42,2020-10-30,000524.OF,2.751
43,2020-11-30,000524.OF,2.76
44,2020-12-31,000524.OF,3.0447
45,2021-01-29,000524.OF,3.2415
46,2021-02-26,000524.OF,3.0264
47,2021-03-31,000524.OF,2.8857
48,2021-04-30,000524.OF,3.0669
49,2021-05-31,000524.OF,3.1823
50,2021-06-30,000524.OF,3.3455
51,2021-07-30,000524.OF,3.4039
52,2021-08-31,000524.OF,3.5492
53,2021-09-30,000524.OF,3.322
54,2021-10-29,000524.OF,3.3983
55,2021-11-30,000524.OF,3.4271
56,2021-12-31,000524.OF,3.2462
57,2022-01-28,000524.OF,2.8758
58,2022-02-28,000524.OF,2.813
59,2022-03-01,000524.OF,2.8262
