,time,thscode,netAssetValue
0,2017-04-28,163209.OF,1.131
1,2017-05-31,163209.OF,1.09
2,2017-06-30,163209.OF,1.154
3,2017-07-31,163209.OF,1.133
4,2017-08-31,163209.OF,1.172
5,2017-09-29,163209.OF,1.188
6,2017-10-31,163209.OF,1.207
7,2017-11-30,163209.OF,1.105
8,2017-12-29,163209.OF,1.102
9,2018-01-31,163209.OF,1.037
10,2018-02-28,163209.OF,1.048
11,2018-03-30,163209.OF,1.048
12,2018-04-27,163209.OF,0.965
13,2018-05-31,163209.OF,0.949
14,2018-06-29,163209.OF,0.853
15,2018-07-31,163209.OF,0.839
16,2018-08-31,163209.OF,0.749
17,2018-09-28,163209.OF,0.731
18,2018-10-31,163209.OF,0.638
19,2018-11-30,163209.OF,0.649
20,2018-12-28,163209.OF,0.615
21,2019-01-31,163209.OF,0.568
22,2019-02-28,163209.OF,0.687
23,2019-03-29,163209.OF,0.75
24,2019-04-30,163209.OF,0.693
25,2019-05-31,163209.OF,0.9925
26,2019-06-28,163209.OF,0.9951
27,2019-07-31,163209.OF,0.9988
28,2019-08-30,163209.OF,1.0019
29,2019-09-30,163209.OF,1.0083
30,2019-10-31,163209.OF,1.0071
31,2019-11-29,163209.OF,1.0077
32,2019-12-31,163209.OF,1.0781
33,2020-01-23,163209.OF,1.1399
34,2020-02-28,163209.OF,1.2134
35,2020-03-31,163209.OF,1.0926
36,2020-04-30,163209.OF,1.2088
37,2020-05-29,163209.OF,1.2157
38,2020-06-30,163209.OF,1.4198
39,2020-07-31,163209.OF,1.5932
40,2020-08-31,163209.OF,1.5338
41,2020-09-30,163209.OF,1.4813
42,2020-10-30,163209.OF,1.5605
43,2020-11-30,163209.OF,1.5436
44,2020-12-31,163209.OF,1.8583
45,2021-01-29,163209.OF,1.9287
46,2021-02-26,163209.OF,1.7572
47,2021-03-31,163209.OF,1.6431
48,2021-04-30,163209.OF,1.7875
49,2021-05-31,163209.OF,1.8994
50,2021-06-30,163209.OF,2.0589
51,2021-07-30,163209.OF,2.2579
52,2021-08-31,163209.OF,2.1479
53,2021-09-30,163209.OF,2.1588
54,2021-10-29,163209.OF,2.197
55,2021-11-30,163209.OF,2.289
56,2021-12-31,163209.OF,2.208
57,2022-01-28,163209.OF,1.9368
58,2022-02-28,163209.OF,1.9361
59,2022-03-01,163209.OF,1.9386
