,time,thscode,netAssetValue
0,2017-04-28,002121.OF,1.102
1,2017-05-31,002121.OF,1.138
2,2017-06-30,002121.OF,1.176
3,2017-07-31,002121.OF,1.277
4,2017-08-31,002121.OF,1.278
5,2017-10-31,002121.OF,1.367
6,2017-11-30,002121.OF,1.412
7,2017-12-29,002121.OF,1.453
8,2018-01-31,002121.OF,1.548
9,2018-02-28,002121.OF,1.45
10,2018-03-30,002121.OF,1.417
11,2018-04-27,002121.OF,1.409
12,2018-05-31,002121.OF,1.461
13,2018-06-29,002121.OF,1.421
14,2018-07-31,002121.OF,1.4
15,2018-08-31,002121.OF,1.326
16,2018-09-28,002121.OF,1.235
17,2018-10-31,002121.OF,1.112
18,2018-11-30,002121.OF,1.131
19,2018-12-28,002121.OF,1.061
20,2019-01-31,002121.OF,1.122
21,2019-02-28,002121.OF,1.201
22,2019-03-29,002121.OF,1.245
23,2019-04-30,002121.OF,1.248
24,2019-05-31,002121.OF,1.187
25,2019-06-28,002121.OF,1.244
26,2019-07-31,002121.OF,1.27
27,2019-08-30,002121.OF,1.307
28,2019-09-30,002121.OF,1.286
29,2019-10-31,002121.OF,1.362
30,2019-11-29,002121.OF,1.36
31,2019-12-31,002121.OF,1.461
32,2020-01-23,002121.OF,1.442
33,2020-02-28,002121.OF,1.417
34,2020-03-31,002121.OF,1.296
35,2020-04-30,002121.OF,1.404
36,2020-05-29,002121.OF,1.484
37,2020-06-30,002121.OF,1.64
38,2020-07-31,002121.OF,1.772
39,2020-08-31,002121.OF,1.822
40,2020-09-30,002121.OF,1.7621
41,2020-10-30,002121.OF,1.7627
42,2020-11-30,002121.OF,1.8212
43,2020-12-31,002121.OF,1.9871
44,2021-01-29,002121.OF,2.1051
45,2021-02-26,002121.OF,2.0924
46,2021-03-31,002121.OF,1.9761
47,2021-04-30,002121.OF,2.0479
48,2021-05-31,002121.OF,2.1569
49,2021-06-30,002121.OF,2.1661
50,2021-07-30,002121.OF,1.9683
51,2021-08-31,002121.OF,1.9704
52,2021-09-30,002121.OF,1.8763
53,2021-10-29,002121.OF,1.8831
54,2021-11-30,002121.OF,1.8393
55,2021-12-31,002121.OF,1.7163
56,2022-01-28,002121.OF,1.5624
57,2022-02-28,002121.OF,1.531
58,2022-03-01,002121.OF,1.5305
