,time,thscode,netAssetValue
0,2017-04-28,502053.OF,0.947
1,2017-05-31,502053.OF,0.941
2,2017-06-30,502053.OF,0.955
3,2017-07-31,502053.OF,0.989
4,2017-08-31,502053.OF,1.049
5,2017-09-29,502053.OF,1.029
6,2017-10-31,502053.OF,0.962
7,2017-11-30,502053.OF,0.938
8,2017-12-29,502053.OF,0.865
9,2018-01-31,502053.OF,0.924
10,2018-02-28,502053.OF,0.827
11,2018-03-30,502053.OF,0.811
12,2018-04-27,502053.OF,0.8
13,2018-05-31,502053.OF,0.758
14,2018-06-29,502053.OF,0.69
15,2018-07-31,502053.OF,0.691
16,2018-08-31,502053.OF,0.662
17,2018-09-28,502053.OF,1.048
18,2018-10-31,502053.OF,1.077
19,2018-11-30,502053.OF,1.095
20,2018-12-28,502053.OF,1.029
21,2019-01-31,502053.OF,1.102
22,2019-02-28,502053.OF,1.408
23,2019-03-29,502053.OF,0.946
24,2019-04-30,502053.OF,0.898
25,2019-05-31,502053.OF,0.81
26,2019-06-28,502053.OF,0.889
27,2019-07-31,502053.OF,0.866
28,2019-08-30,502053.OF,0.832
29,2019-09-30,502053.OF,0.846
30,2019-10-31,502053.OF,0.83
31,2019-11-29,502053.OF,0.786
32,2019-12-31,502053.OF,0.901
33,2020-01-23,502053.OF,0.859
34,2020-02-28,502053.OF,0.843
35,2020-03-31,502053.OF,0.792
36,2020-04-30,502053.OF,0.811
37,2020-05-29,502053.OF,0.785
38,2020-06-30,502053.OF,0.887
39,2020-07-31,502053.OF,1.094
40,2020-08-31,502053.OF,1.126
41,2020-09-30,502053.OF,1.087
42,2020-10-30,502053.OF,1.047
43,2020-11-30,502053.OF,1.091
44,2020-12-31,502053.OF,1.1
45,2021-01-29,502053.OF,1.0515
46,2021-02-26,502053.OF,1.0036
47,2021-03-31,502053.OF,0.9562
48,2021-04-30,502053.OF,0.9487
49,2021-05-31,502053.OF,1.0473
50,2021-06-30,502053.OF,1.026
51,2021-07-30,502053.OF,0.9662
52,2021-08-31,502053.OF,1.0645
53,2021-09-30,502053.OF,1.0919
54,2021-10-29,502053.OF,1.052
55,2021-11-30,502053.OF,1.0544
56,2021-12-31,502053.OF,1.1212
57,2022-01-28,502053.OF,1.0323
58,2022-02-28,502053.OF,0.9812
59,2022-03-01,502053.OF,0.9897
