,time,thscode,netAssetValue
0,2017-04-28,160635.OF,1.002
1,2017-05-31,160635.OF,1.001
2,2017-06-30,160635.OF,1.046
3,2017-07-31,160635.OF,0.99
4,2017-08-31,160635.OF,1.002
5,2017-09-29,160635.OF,1.022
6,2017-10-31,160635.OF,1.086
7,2017-11-30,160635.OF,1.052
8,2017-12-29,160635.OF,1.088
9,2018-01-31,160635.OF,1.086
10,2018-02-28,160635.OF,1.057
11,2018-03-30,160635.OF,1.166
12,2018-04-27,160635.OF,1.156
13,2018-05-31,160635.OF,1.254
14,2018-06-29,160635.OF,1.16
15,2018-07-31,160635.OF,1.09
16,2018-08-31,160635.OF,1.014
17,2018-09-28,160635.OF,1.013
18,2018-10-31,160635.OF,0.883
19,2018-11-30,160635.OF,0.921
20,2018-12-28,160635.OF,0.825
21,2019-01-31,160635.OF,0.802
22,2019-02-28,160635.OF,0.955
23,2019-03-29,160635.OF,1.047
24,2019-04-30,160635.OF,1.02
25,2019-05-31,160635.OF,0.933
26,2019-06-28,160635.OF,0.958
27,2019-07-31,160635.OF,0.959
28,2019-08-30,160635.OF,1.014
29,2019-09-30,160635.OF,1.007
30,2019-10-31,160635.OF,1.056
31,2019-11-29,160635.OF,1.028
32,2019-12-31,160635.OF,1.053
33,2020-01-23,160635.OF,1.097
34,2020-02-28,160635.OF,1.113
35,2020-03-31,160635.OF,1.119
36,2020-04-30,160635.OF,1.196
37,2020-05-29,160635.OF,1.237
38,2020-06-30,160635.OF,1.431
39,2020-07-31,160635.OF,1.634
40,2020-08-31,160635.OF,1.6
41,2020-09-30,160635.OF,1.466
42,2020-10-30,160635.OF,1.499
43,2020-11-30,160635.OF,1.396
44,2020-12-31,160635.OF,1.547
45,2021-01-29,160635.OF,1.59
46,2021-02-26,160635.OF,1.56
47,2021-03-31,160635.OF,1.498
48,2021-04-30,160635.OF,1.664
49,2021-05-31,160635.OF,1.711
50,2021-06-30,160635.OF,1.708
51,2021-07-30,160635.OF,1.539
52,2021-08-31,160635.OF,1.386
53,2021-09-30,160635.OF,1.449
54,2021-10-29,160635.OF,1.385
55,2021-11-30,160635.OF,1.411
56,2021-12-31,160635.OF,1.379
57,2022-01-28,160635.OF,1.177
58,2022-02-28,160635.OF,1.212
59,2022-03-01,160635.OF,1.216
