,time,thscode,netAssetValue
0,2017-04-28,159916.OF,2.9372
1,2017-05-31,159916.OF,2.9685
2,2017-06-30,159916.OF,3.2639
3,2017-07-31,159916.OF,3.3263
4,2017-08-31,159916.OF,3.3558
5,2017-09-29,159916.OF,3.4463
6,2017-10-31,159916.OF,3.7012
7,2017-11-30,159916.OF,3.705
8,2017-12-29,159916.OF,3.815
9,2018-01-31,159916.OF,4.1648
10,2018-02-28,159916.OF,3.8592
11,2018-03-30,159916.OF,3.6821
12,2018-04-27,159916.OF,3.5155
13,2018-05-31,159916.OF,3.6065
14,2018-06-29,159916.OF,3.3397
15,2018-07-31,159916.OF,3.3084
16,2018-08-31,159916.OF,3.1294
17,2018-09-28,159916.OF,3.2091
18,2018-10-31,159916.OF,2.9773
19,2018-11-30,159916.OF,3.0363
20,2018-12-28,159916.OF,2.9212
21,2019-01-31,159916.OF,3.1956
22,2019-02-28,159916.OF,3.6684
23,2019-03-29,159916.OF,4.0101
24,2019-04-30,159916.OF,4.1209
25,2019-05-31,159916.OF,3.8736
26,2019-06-28,159916.OF,4.0138
27,2019-07-31,159916.OF,4.0897
28,2019-08-30,159916.OF,4.0034
29,2019-09-30,159916.OF,4.0193
30,2019-10-31,159916.OF,4.1203
31,2019-11-29,159916.OF,4.1146
32,2019-12-31,159916.OF,4.5152
33,2020-01-23,159916.OF,4.3753
34,2020-02-28,159916.OF,4.3329
35,2020-03-31,159916.OF,3.9113
36,2020-04-30,159916.OF,4.1163
37,2020-05-29,159916.OF,4.0995
38,2020-06-30,159916.OF,4.3955
39,2020-07-31,159916.OF,4.8984
40,2020-08-31,159916.OF,5.1095
41,2020-09-30,159916.OF,4.9301
42,2020-10-30,159916.OF,5.172
43,2020-11-30,159916.OF,5.6941
44,2020-12-31,159916.OF,5.7589
45,2021-01-29,159916.OF,5.9193
46,2021-02-26,159916.OF,6.0584
47,2021-03-31,159916.OF,5.8152
48,2021-04-30,159916.OF,5.894
49,2021-05-31,159916.OF,5.9516
50,2021-06-30,159916.OF,5.7538
51,2021-07-30,159916.OF,5.3459
52,2021-08-31,159916.OF,5.4354
53,2021-09-30,159916.OF,5.5418
54,2021-10-29,159916.OF,5.3092
55,2021-11-30,159916.OF,5.2028
56,2021-12-31,159916.OF,5.4901
57,2022-01-28,159916.OF,5.3154
58,2022-02-28,159916.OF,5.2046
59,2022-03-01,159916.OF,5.2656
