,time,thscode,netAssetValue
0,2017-04-28,000971.OF,0.984
1,2017-05-31,000971.OF,0.939
2,2017-06-30,000971.OF,0.976
3,2017-07-31,000971.OF,0.912
4,2017-08-31,000971.OF,0.919
5,2017-09-29,000971.OF,0.929
6,2017-10-31,000971.OF,0.907
7,2017-11-30,000971.OF,0.869
8,2017-12-29,000971.OF,0.866
9,2018-01-31,000971.OF,0.866
10,2018-02-28,000971.OF,0.808
11,2018-03-30,000971.OF,0.855
12,2018-04-27,000971.OF,0.845
13,2018-05-31,000971.OF,0.802
14,2018-06-29,000971.OF,0.717
15,2018-07-31,000971.OF,0.716
16,2018-08-31,000971.OF,0.652
17,2018-09-28,000971.OF,0.629
18,2018-10-31,000971.OF,0.581
19,2018-11-30,000971.OF,0.586
20,2018-12-28,000971.OF,0.562
21,2019-01-31,000971.OF,0.593
22,2019-02-28,000971.OF,0.704
23,2019-03-29,000971.OF,0.805
24,2019-04-30,000971.OF,0.888
25,2019-05-31,000971.OF,0.862
26,2019-06-28,000971.OF,0.854
27,2019-07-31,000971.OF,0.887
28,2019-08-30,000971.OF,0.905
29,2019-09-30,000971.OF,0.91
30,2019-10-31,000971.OF,0.919
31,2019-11-29,000971.OF,0.905
32,2019-12-31,000971.OF,0.991
33,2020-01-23,000971.OF,1.054
34,2020-02-28,000971.OF,1.173
35,2020-03-31,000971.OF,1.018
36,2020-04-30,000971.OF,1.105
37,2020-05-29,000971.OF,1.147
38,2020-06-30,000971.OF,1.329
39,2020-07-31,000971.OF,1.522
40,2020-08-31,000971.OF,1.502
41,2020-09-30,000971.OF,1.421
42,2020-10-30,000971.OF,1.433
43,2020-11-30,000971.OF,1.455
44,2020-12-31,000971.OF,1.72
45,2021-01-29,000971.OF,1.76
46,2021-02-26,000971.OF,1.638
47,2021-03-31,000971.OF,1.634
48,2021-04-30,000971.OF,1.743
49,2021-05-31,000971.OF,1.861
50,2021-06-30,000971.OF,1.877
51,2021-07-30,000971.OF,1.785
52,2021-08-31,000971.OF,1.749
53,2021-09-30,000971.OF,1.78
54,2021-10-29,000971.OF,1.814
55,2021-11-30,000971.OF,1.777
56,2021-12-31,000971.OF,1.777
57,2022-01-28,000971.OF,1.613
58,2022-02-28,000971.OF,1.601
59,2022-03-01,000971.OF,1.63
