,time,thscode,netAssetValue
0,2017-04-28,000975.OF,0.982
1,2017-05-31,000975.OF,0.975
2,2017-06-30,000975.OF,1.028
3,2017-07-31,000975.OF,1.056
4,2017-08-31,000975.OF,1.08
5,2017-09-29,000975.OF,1.094
6,2017-10-31,000975.OF,1.122
7,2017-11-30,000975.OF,1.109
8,2017-12-29,000975.OF,1.115
9,2018-01-31,000975.OF,1.158
10,2018-02-28,000975.OF,1.103
11,2018-03-30,000975.OF,1.081
12,2018-04-27,000975.OF,1.044
13,2018-05-31,000975.OF,1.054
14,2018-06-29,000975.OF,0.983
15,2018-07-31,000975.OF,0.99
16,2018-08-31,000975.OF,0.937
17,2018-09-28,000975.OF,0.967
18,2018-10-31,000975.OF,0.892
19,2018-11-30,000975.OF,0.895
20,2018-12-28,000975.OF,0.86
21,2019-01-31,000975.OF,0.912
22,2019-02-28,000975.OF,1.025
23,2019-03-29,000975.OF,1.075
24,2019-04-30,000975.OF,1.086
25,2019-05-31,000975.OF,1.017
26,2019-06-28,000975.OF,1.074
27,2019-07-31,000975.OF,1.102
28,2019-08-30,000975.OF,1.099
29,2019-09-30,000975.OF,1.103
30,2019-10-31,000975.OF,1.123
31,2019-11-29,000975.OF,1.111
32,2019-12-31,000975.OF,1.131
33,2020-01-23,000975.OF,1.122
34,2020-02-28,000975.OF,1.122
35,2020-03-31,000975.OF,1.061
36,2020-04-30,000975.OF,1.1295
37,2020-05-29,000975.OF,1.1267
38,2020-06-30,000975.OF,1.1695
39,2020-07-31,000975.OF,1.2613
40,2020-08-31,000975.OF,1.2862
41,2020-09-30,000975.OF,1.2297
42,2020-10-30,000975.OF,1.2569
43,2020-11-30,000975.OF,1.315
44,2020-12-31,000975.OF,1.3989
45,2021-01-29,000975.OF,1.4355
46,2021-02-26,000975.OF,1.4214
47,2021-03-31,000975.OF,1.3562
48,2021-04-30,000975.OF,1.3983
49,2021-05-31,000975.OF,1.4652
50,2021-06-30,000975.OF,1.4773
51,2021-07-30,000975.OF,1.3927
52,2021-08-31,000975.OF,1.4111
53,2021-09-30,000975.OF,1.434
54,2021-10-29,000975.OF,1.4507
55,2021-11-30,000975.OF,1.4454
56,2021-12-31,000975.OF,1.4648
57,2022-01-28,000975.OF,1.346
58,2022-02-28,000975.OF,1.3646
59,2022-03-01,000975.OF,1.3732
