,time,thscode,netAssetValue
0,2017-04-28,001917.OF,0.974
1,2017-05-31,001917.OF,0.914
2,2017-06-30,001917.OF,0.964
3,2017-07-31,001917.OF,0.998
4,2017-08-31,001917.OF,1.018
5,2017-09-29,001917.OF,1.037
6,2017-10-31,001917.OF,1.033
7,2017-11-30,001917.OF,1.015
8,2017-12-29,001917.OF,1.005
9,2018-01-31,001917.OF,1.037
10,2018-02-28,001917.OF,1.007
11,2018-03-30,001917.OF,0.992
12,2018-04-27,001917.OF,0.949
13,2018-05-31,001917.OF,0.976
14,2018-06-29,001917.OF,0.913
15,2018-07-31,001917.OF,0.9005
16,2018-08-31,001917.OF,0.8268
17,2018-09-28,001917.OF,0.8267
18,2018-10-31,001917.OF,0.7379
19,2018-11-30,001917.OF,0.7702
20,2018-12-28,001917.OF,0.7376
21,2019-01-31,001917.OF,0.7535
22,2019-02-28,001917.OF,0.8753
23,2019-03-29,001917.OF,0.9716
24,2019-04-30,001917.OF,0.9838
25,2019-05-31,001917.OF,0.9334
26,2019-06-28,001917.OF,0.9579
27,2019-07-31,001917.OF,0.961
28,2019-08-30,001917.OF,0.9541
29,2019-09-30,001917.OF,0.9644
30,2019-10-31,001917.OF,0.9936
31,2019-11-29,001917.OF,1.0105
32,2019-12-31,001917.OF,1.0916
33,2020-01-23,001917.OF,1.0957
34,2020-02-28,001917.OF,1.0974
35,2020-03-31,001917.OF,1.0524
36,2020-04-30,001917.OF,1.1273
37,2020-05-29,001917.OF,1.1679
38,2020-06-30,001917.OF,1.2948
39,2020-07-31,001917.OF,1.5428
40,2020-08-31,001917.OF,1.5971
41,2020-09-30,001917.OF,1.5151
42,2020-10-30,001917.OF,1.561
43,2020-11-30,001917.OF,1.5827
44,2020-12-31,001917.OF,1.5673
45,2021-01-29,001917.OF,1.5837
46,2021-02-26,001917.OF,1.6293
47,2021-03-31,001917.OF,1.6741
48,2021-04-30,001917.OF,1.6743
49,2021-05-31,001917.OF,1.7263
50,2021-06-30,001917.OF,1.7902
51,2021-07-30,001917.OF,1.8248
52,2021-08-31,001917.OF,2.0442
53,2021-09-30,001917.OF,1.9612
54,2021-10-29,001917.OF,1.871
55,2021-11-30,001917.OF,1.9702
56,2021-12-31,001917.OF,2.014
57,2022-01-28,001917.OF,1.8863
58,2022-02-28,001917.OF,2.0246
59,2022-03-01,001917.OF,2.0429
