,time,thscode,netAssetValue
0,2017-04-28,001245.OF,0.865
1,2017-05-31,001245.OF,0.807
2,2017-06-30,001245.OF,0.82
3,2017-07-31,001245.OF,0.813
4,2017-08-31,001245.OF,0.83
5,2017-09-29,001245.OF,0.856
6,2017-10-31,001245.OF,0.858
7,2017-11-30,001245.OF,0.773
8,2017-12-29,001245.OF,0.782
9,2018-01-31,001245.OF,0.81
10,2018-02-28,001245.OF,0.758
11,2018-03-30,001245.OF,0.712
12,2018-04-27,001245.OF,0.685
13,2018-05-31,001245.OF,0.689
14,2018-06-29,001245.OF,0.646
15,2018-07-31,001245.OF,0.637
16,2018-08-31,001245.OF,0.599
17,2018-09-28,001245.OF,0.616
18,2018-10-31,001245.OF,0.555
19,2018-11-30,001245.OF,0.557
20,2018-12-28,001245.OF,0.543
21,2019-01-31,001245.OF,0.577
22,2019-02-28,001245.OF,0.628
23,2019-03-29,001245.OF,0.665
24,2019-04-30,001245.OF,0.67
25,2019-05-31,001245.OF,0.639
26,2019-06-28,001245.OF,0.666
27,2019-07-31,001245.OF,0.691
28,2019-08-30,001245.OF,0.717
29,2019-09-30,001245.OF,0.732
30,2019-10-31,001245.OF,0.749
31,2019-11-29,001245.OF,0.76
32,2019-12-31,001245.OF,0.804
33,2020-01-23,001245.OF,0.846
34,2020-02-28,001245.OF,0.87
35,2020-03-31,001245.OF,0.781
36,2020-04-30,001245.OF,0.87
37,2020-05-29,001245.OF,0.904
38,2020-06-30,001245.OF,1.073
39,2020-07-31,001245.OF,1.279
40,2020-08-31,001245.OF,1.29
41,2020-09-30,001245.OF,1.302
42,2020-10-30,001245.OF,1.408
43,2020-11-30,001245.OF,1.456
44,2020-12-31,001245.OF,1.789
45,2021-01-29,001245.OF,1.904
46,2021-02-26,001245.OF,1.683
47,2021-03-31,001245.OF,1.523
48,2021-04-30,001245.OF,1.676
49,2021-05-31,001245.OF,1.866
50,2021-06-30,001245.OF,2.14
51,2021-07-30,001245.OF,2.666
52,2021-08-31,001245.OF,2.955
53,2021-09-30,001245.OF,2.744
54,2021-10-29,001245.OF,3.057
55,2021-11-30,001245.OF,3.134
56,2021-12-31,001245.OF,2.803
57,2022-01-28,001245.OF,2.468
58,2022-02-28,001245.OF,2.602
59,2022-03-01,001245.OF,2.588
