,time,thscode,netAssetValue
0,2017-04-28,001766.OF,0.827
1,2017-05-31,001766.OF,0.806
2,2017-06-30,001766.OF,0.86
3,2017-07-31,001766.OF,0.805
4,2017-08-31,001766.OF,0.828
5,2017-09-29,001766.OF,0.839
6,2017-10-31,001766.OF,0.89
7,2017-11-30,001766.OF,0.83
8,2017-12-29,001766.OF,0.877
9,2018-01-31,001766.OF,0.866
10,2018-02-28,001766.OF,0.867
11,2018-03-30,001766.OF,0.984
12,2018-04-27,001766.OF,1.027
13,2018-05-31,001766.OF,1.083
14,2018-06-29,001766.OF,1.053
15,2018-07-31,001766.OF,0.989
16,2018-08-31,001766.OF,0.938
17,2018-09-28,001766.OF,0.937
18,2018-10-31,001766.OF,0.88
19,2018-11-30,001766.OF,0.922
20,2018-12-28,001766.OF,0.838
21,2019-01-31,001766.OF,0.845
22,2019-02-28,001766.OF,0.98
23,2019-03-29,001766.OF,1.073
24,2019-04-30,001766.OF,1.075
25,2019-05-31,001766.OF,1.07
26,2019-06-28,001766.OF,1.136
27,2019-07-31,001766.OF,1.147
28,2019-08-30,001766.OF,1.281
29,2019-09-30,001766.OF,1.325
30,2019-10-31,001766.OF,1.412
31,2019-11-29,001766.OF,1.384
32,2019-12-31,001766.OF,1.426
33,2020-01-23,001766.OF,1.529
34,2020-02-28,001766.OF,1.62
35,2020-03-31,001766.OF,1.635
36,2020-04-30,001766.OF,1.784
37,2020-05-29,001766.OF,1.978
38,2020-06-30,001766.OF,2.212
39,2020-07-31,001766.OF,2.317
40,2020-08-31,001766.OF,2.412
41,2020-09-30,001766.OF,2.276
42,2020-10-30,001766.OF,2.373
43,2020-11-30,001766.OF,2.207
44,2020-12-31,001766.OF,2.5559
45,2021-01-29,001766.OF,2.7255
46,2021-02-26,001766.OF,2.5109
47,2021-03-31,001766.OF,2.4575
48,2021-04-30,001766.OF,2.7756
49,2021-05-31,001766.OF,2.9154
50,2021-06-30,001766.OF,2.9906
51,2021-07-30,001766.OF,2.8124
52,2021-08-31,001766.OF,2.5737
53,2021-09-30,001766.OF,2.7982
54,2021-10-29,001766.OF,2.543
55,2021-11-30,001766.OF,2.6212
56,2021-12-31,001766.OF,2.4408
57,2022-01-28,001766.OF,2.1024
58,2022-02-28,001766.OF,2.1365
59,2022-03-01,001766.OF,2.1442
