,time,thscode,netAssetValue
0,2017-04-28,162216.OF,0.973
1,2017-05-31,162216.OF,0.9158
2,2017-06-30,162216.OF,0.9815
3,2017-07-31,162216.OF,1.0236
4,2017-08-31,162216.OF,1.0483
5,2017-09-29,162216.OF,1.0675
6,2017-10-31,162216.OF,1.0836
7,2017-11-30,162216.OF,1.0418
8,2017-12-29,162216.OF,1.0562
9,2018-01-31,162216.OF,1.037
10,2018-02-28,162216.OF,1.0098
11,2018-03-30,162216.OF,1.0042
12,2018-04-27,162216.OF,0.9693
13,2018-05-31,162216.OF,0.9567
14,2018-06-29,162216.OF,0.8897
15,2018-07-31,162216.OF,0.9036
16,2018-08-31,162216.OF,0.8359
17,2018-09-28,162216.OF,0.8488
18,2018-10-31,162216.OF,0.7667
19,2018-11-30,162216.OF,0.7889
20,2018-12-28,162216.OF,0.7477
21,2019-01-31,162216.OF,0.7351
22,2019-02-28,162216.OF,0.8681
23,2019-03-29,162216.OF,0.9623
24,2019-04-30,162216.OF,0.9229
25,2019-05-31,162216.OF,0.8498
26,2019-06-28,162216.OF,0.8699
27,2019-07-31,162216.OF,0.92
28,2019-08-30,162216.OF,0.9162
29,2019-09-30,162216.OF,0.9308
30,2019-10-31,162216.OF,0.9288
31,2019-11-29,162216.OF,0.9325
32,2019-12-31,162216.OF,1.0051
33,2020-01-23,162216.OF,1.043
34,2020-02-28,162216.OF,1.0659
35,2020-03-31,162216.OF,0.9912
36,2020-04-30,162216.OF,1.0479
37,2020-05-29,162216.OF,1.0534
38,2020-06-30,162216.OF,1.1611
39,2020-07-31,162216.OF,1.3535
40,2020-08-31,162216.OF,1.3732
41,2020-09-30,162216.OF,1.2989
42,2020-10-30,162216.OF,1.3064
43,2020-11-30,162216.OF,1.3225
44,2020-12-31,162216.OF,1.3568
45,2021-01-29,162216.OF,1.4074
46,2021-02-26,162216.OF,1.3807
47,2021-03-31,162216.OF,1.3949
48,2021-04-30,162216.OF,1.4371
49,2021-05-31,162216.OF,1.4868
50,2021-06-30,162216.OF,1.5476
51,2021-07-30,162216.OF,1.5798
52,2021-08-31,162216.OF,1.6768
53,2021-09-30,162216.OF,1.6204
54,2021-10-29,162216.OF,1.5707
55,2021-11-30,162216.OF,1.585
56,2021-12-31,162216.OF,1.6039
57,2022-01-28,162216.OF,1.4491
58,2022-02-28,162216.OF,1.5253
59,2022-03-01,162216.OF,1.5322
