,time,thscode,netAssetValue
0,2017-04-28,002510.OF,1.0388
1,2017-05-31,002510.OF,0.9869
2,2017-06-30,002510.OF,1.0309
3,2017-07-31,002510.OF,1.0412
4,2017-08-31,002510.OF,1.0656
5,2017-09-29,002510.OF,1.0799
6,2017-10-31,002510.OF,1.0822
7,2017-11-30,002510.OF,1.055
8,2017-12-29,002510.OF,1.0692
9,2018-01-31,002510.OF,1.0953
10,2018-02-28,002510.OF,1.0774
11,2018-03-30,002510.OF,1.0609
12,2018-04-27,002510.OF,1.0028
13,2018-05-31,002510.OF,1.0035
14,2018-06-29,002510.OF,0.9374
15,2018-07-31,002510.OF,0.9331
16,2018-08-31,002510.OF,0.8748
17,2018-09-28,002510.OF,0.8751
18,2018-10-31,002510.OF,0.79
19,2018-11-30,002510.OF,0.8011
20,2018-12-28,002510.OF,0.7686
21,2019-01-31,002510.OF,0.7777
22,2019-02-28,002510.OF,0.9222
23,2019-03-29,002510.OF,1.0209
24,2019-04-30,002510.OF,0.9976
25,2019-05-31,002510.OF,0.9371
26,2019-06-28,002510.OF,0.9684
27,2019-07-31,002510.OF,0.981
28,2019-08-30,002510.OF,0.9969
29,2019-09-30,002510.OF,1.0294
30,2019-10-31,002510.OF,1.0427
31,2019-11-29,002510.OF,1.0594
32,2019-12-31,002510.OF,1.146
33,2020-01-23,002510.OF,1.1758
34,2020-02-28,002510.OF,1.2465
35,2020-03-31,002510.OF,1.1035
36,2020-04-30,002510.OF,1.2003
37,2020-05-29,002510.OF,1.2164
38,2020-06-30,002510.OF,1.3756
39,2020-07-31,002510.OF,1.5886
40,2020-08-31,002510.OF,1.6351
41,2020-09-30,002510.OF,1.5377
42,2020-10-30,002510.OF,1.5555
43,2020-11-30,002510.OF,1.5473
44,2020-12-31,002510.OF,1.6013
45,2021-01-29,002510.OF,1.6478
46,2021-02-26,002510.OF,1.5862
47,2021-03-31,002510.OF,1.5371
48,2021-04-30,002510.OF,1.5877
49,2021-05-31,002510.OF,1.6128
50,2021-06-30,002510.OF,1.6908
51,2021-07-30,002510.OF,1.7249
52,2021-08-31,002510.OF,1.8982
53,2021-09-30,002510.OF,1.8386
54,2021-10-29,002510.OF,1.8256
55,2021-11-30,002510.OF,1.862
56,2021-12-31,002510.OF,1.811
57,2022-01-28,002510.OF,1.5954
58,2022-02-28,002510.OF,1.6801
59,2022-03-01,002510.OF,1.6816
