,time,thscode,netAssetValue
0,2017-04-28,510360.OF,1.066
1,2017-05-31,510360.OF,1.0854
2,2017-06-30,510360.OF,1.1446
3,2017-07-31,510360.OF,1.1763
4,2017-08-31,510360.OF,1.2044
5,2017-09-29,510360.OF,1.2086
6,2017-10-31,510360.OF,1.2601
7,2017-11-30,510360.OF,1.2598
8,2017-12-29,510360.OF,1.2653
9,2018-01-31,510360.OF,1.3407
10,2018-02-28,510360.OF,1.2631
11,2018-03-30,510360.OF,1.2241
12,2018-04-27,510360.OF,1.1801
13,2018-05-31,510360.OF,1.1954
14,2018-06-29,510360.OF,1.1138
15,2018-07-31,510360.OF,1.125
16,2018-08-31,510360.OF,1.0701
17,2018-09-28,510360.OF,1.1039
18,2018-10-31,510360.OF,1.0143
19,2018-11-30,510360.OF,1.0206
20,2018-12-28,510360.OF,0.9698
21,2019-01-31,510360.OF,1.0307
22,2019-02-28,510360.OF,1.1775
23,2019-03-29,510360.OF,1.2416
24,2019-04-30,510360.OF,1.2561
25,2019-05-31,510360.OF,1.1714
26,2019-06-28,510360.OF,1.2428
27,2019-07-31,510360.OF,1.257
28,2019-08-30,510360.OF,1.2487
29,2019-09-30,510360.OF,1.2542
30,2019-10-31,510360.OF,1.2764
31,2019-11-29,510360.OF,1.2586
32,2019-12-31,510360.OF,1.3445
33,2020-01-23,510360.OF,1.3143
34,2020-02-28,510360.OF,1.2948
35,2020-03-31,510360.OF,1.2126
36,2020-04-30,510360.OF,1.2867
37,2020-05-29,510360.OF,1.2754
38,2020-06-30,510360.OF,1.3819
39,2020-07-31,510360.OF,1.572
40,2020-08-31,510360.OF,1.6192
41,2020-09-30,510360.OF,1.5462
42,2020-10-30,510360.OF,1.5838
43,2020-11-30,510360.OF,1.6742
44,2020-12-31,510360.OF,1.7616
45,2021-01-29,510360.OF,1.8084
46,2021-02-26,510360.OF,1.8041
47,2021-03-31,510360.OF,1.7085
48,2021-04-30,510360.OF,1.7387
49,2021-05-31,510360.OF,1.8116
50,2021-06-30,510360.OF,1.7886
51,2021-07-30,510360.OF,1.6618
52,2021-08-31,510360.OF,1.6647
53,2021-09-30,510360.OF,1.6883
54,2021-10-29,510360.OF,1.704
55,2021-11-30,510360.OF,1.6787
56,2021-12-31,510360.OF,1.7197
57,2022-01-28,510360.OF,1.5904
58,2022-02-28,510360.OF,1.596
59,2022-03-01,510360.OF,1.6092
