,time,thscode,netAssetValue
0,2017-04-28,159933.OF,1.5987
1,2017-05-31,159933.OF,1.6789
2,2017-06-30,159933.OF,1.7452
3,2017-07-31,159933.OF,1.8303
4,2017-08-31,159933.OF,1.8952
5,2017-09-29,159933.OF,1.8693
6,2017-10-31,159933.OF,1.9187
7,2017-11-30,159933.OF,1.9837
8,2017-12-29,159933.OF,1.9429
9,2018-01-31,159933.OF,2.1452
10,2018-02-28,159933.OF,1.9533
11,2018-03-30,159933.OF,1.8664
12,2018-04-27,159933.OF,1.8109
13,2018-05-31,159933.OF,1.7639
14,2018-06-29,159933.OF,1.656
15,2018-07-31,159933.OF,1.7237
16,2018-08-31,159933.OF,1.7038
17,2018-09-28,159933.OF,1.7878
18,2018-10-31,159933.OF,1.7573
19,2018-11-30,159933.OF,1.7392
20,2018-12-28,159933.OF,1.6238
21,2019-01-31,159933.OF,1.7688
22,2019-02-28,159933.OF,1.9812
23,2019-03-29,159933.OF,2.0653
24,2019-04-30,159933.OF,2.1115
25,2019-05-31,159933.OF,1.9675
26,2019-06-28,159933.OF,2.1096
27,2019-07-31,159933.OF,2.122
28,2019-08-30,159933.OF,2.0298
29,2019-09-30,159933.OF,2.0765
30,2019-10-31,159933.OF,2.1234
31,2019-11-29,159933.OF,2.0899
32,2019-12-31,159933.OF,2.2379
33,2020-01-23,159933.OF,2.1443
34,2020-02-28,159933.OF,2.0784
35,2020-03-31,159933.OF,1.9364
36,2020-04-30,159933.OF,2.0411
37,2020-05-29,159933.OF,1.9869
38,2020-06-30,159933.OF,2.0837
39,2020-07-31,159933.OF,2.3291
40,2020-08-31,159933.OF,2.4288
41,2020-09-30,159933.OF,2.3805
42,2020-10-30,159933.OF,2.3966
43,2020-11-30,159933.OF,2.6125
44,2020-12-31,159933.OF,2.5639
45,2021-01-29,159933.OF,2.5602
46,2021-02-26,159933.OF,2.634
47,2021-03-31,159933.OF,2.5555
48,2021-04-30,159933.OF,2.5024
49,2021-05-31,159933.OF,2.639
50,2021-06-30,159933.OF,2.5172
51,2021-07-30,159933.OF,2.2692
52,2021-08-31,159933.OF,2.3711
53,2021-09-30,159933.OF,2.4249
54,2021-10-29,159933.OF,2.4253
55,2021-11-30,159933.OF,2.3671
56,2021-12-31,159933.OF,2.4484
57,2022-01-28,159933.OF,2.4113
58,2022-02-28,159933.OF,2.3809
59,2022-03-01,159933.OF,2.4057
