,time,thscode,netAssetValue
0,2017-04-28,163407.OF,1.4736
1,2017-05-31,163407.OF,1.5265
2,2017-06-30,163407.OF,1.6186
3,2017-07-31,163407.OF,1.6677
4,2017-08-31,163407.OF,1.7103
5,2017-09-29,163407.OF,1.7197
6,2017-10-31,163407.OF,1.8054
7,2017-11-30,163407.OF,1.8225
8,2017-12-29,163407.OF,1.839
9,2018-01-31,163407.OF,1.9588
10,2018-02-28,163407.OF,1.8433
11,2018-03-30,163407.OF,1.7598
12,2018-04-27,163407.OF,1.7176
13,2018-05-31,163407.OF,1.7639
14,2018-06-29,163407.OF,1.67
15,2018-07-31,163407.OF,1.7145
16,2018-08-31,163407.OF,1.6419
17,2018-09-28,163407.OF,1.7197
18,2018-10-31,163407.OF,1.5952
19,2018-11-30,163407.OF,1.5831
20,2018-12-28,163407.OF,1.5273
21,2019-01-31,163407.OF,1.6274
22,2019-02-28,163407.OF,1.801
23,2019-03-29,163407.OF,1.8994
24,2019-04-30,163407.OF,1.9684
25,2019-05-31,163407.OF,1.8495
26,2019-06-28,163407.OF,1.9483
27,2019-07-31,163407.OF,1.9959
28,2019-08-30,163407.OF,1.9728
29,2019-09-30,163407.OF,1.975
30,2019-10-31,163407.OF,2.0123
31,2019-11-29,163407.OF,2.0029
32,2019-12-31,163407.OF,2.1263
33,2020-01-23,163407.OF,2.0767
34,2020-02-28,163407.OF,2.0504
35,2020-03-31,163407.OF,1.907
36,2020-04-30,163407.OF,2.0266
37,2020-05-29,163407.OF,2.0049
38,2020-06-30,163407.OF,2.1778
39,2020-07-31,163407.OF,2.4635
40,2020-08-31,163407.OF,2.5888
41,2020-09-30,163407.OF,2.4586
42,2020-10-30,163407.OF,2.4826
43,2020-11-30,163407.OF,2.6256
44,2020-12-31,163407.OF,2.7366
45,2021-01-29,163407.OF,2.7911
46,2021-02-26,163407.OF,2.8327
47,2021-03-31,163407.OF,2.7303
48,2021-04-30,163407.OF,2.6847
49,2021-05-31,163407.OF,2.7807
50,2021-06-30,163407.OF,2.6688
51,2021-07-30,163407.OF,2.4281
52,2021-08-31,163407.OF,2.4478
53,2021-09-30,163407.OF,2.4913
54,2021-10-29,163407.OF,2.5211
55,2021-11-30,163407.OF,2.4778
56,2021-12-31,163407.OF,2.5624
57,2022-01-28,163407.OF,2.407
58,2022-02-28,163407.OF,2.4126
59,2022-03-01,163407.OF,2.4397
