,time,thscode,netAssetValue
0,2017-04-28,512010.OF,1.4335
1,2017-05-31,512010.OF,1.4875
2,2017-06-30,512010.OF,1.5514
3,2017-07-31,512010.OF,1.4653
4,2017-08-31,512010.OF,1.4744
5,2017-09-29,512010.OF,1.5194
6,2017-10-31,512010.OF,1.6441
7,2017-11-30,512010.OF,1.572
8,2017-12-29,512010.OF,1.6457
9,2018-01-31,512010.OF,1.6755
10,2018-02-28,512010.OF,1.6355
11,2018-03-30,512010.OF,1.8394
12,2018-04-27,512010.OF,1.84
13,2018-05-31,512010.OF,2.0904
14,2018-06-29,512010.OF,1.9454
15,2018-07-31,512010.OF,1.8375
16,2018-08-31,512010.OF,1.6969
17,2018-09-28,512010.OF,1.6951
18,2018-10-31,512010.OF,1.4783
19,2018-11-30,512010.OF,1.5442
20,2018-12-28,512010.OF,1.329
21,2019-01-31,512010.OF,1.3278
22,2019-02-28,512010.OF,1.5645
23,2019-03-29,512010.OF,1.7074
24,2019-04-30,512010.OF,1.6932
25,2019-05-31,512010.OF,1.574
26,2019-06-28,512010.OF,1.6351
27,2019-07-31,512010.OF,1.6435
28,2019-08-30,512010.OF,1.7768
29,2019-09-30,512010.OF,1.7636
30,2019-10-31,512010.OF,1.8984
31,2019-11-29,512010.OF,1.8475
32,2019-12-31,512010.OF,1.8916
33,2020-01-23,512010.OF,1.9287
34,2020-02-28,512010.OF,1.9082
35,2020-03-31,512010.OF,1.9598
36,2020-04-30,512010.OF,2.0893
37,2020-05-29,512010.OF,2.1653
38,2020-06-30,512010.OF,2.5309
39,2020-07-31,512010.OF,3.0031
40,2020-08-31,512010.OF,2.9124
41,2020-09-30,512010.OF,2.6769
42,2020-10-30,512010.OF,2.7908
43,2020-11-30,512010.OF,2.58
44,2020-12-31,512010.OF,3.0047
45,2021-01-29,512010.OF,3.0944
46,2021-02-26,512010.OF,3.0257
47,2021-03-31,512010.OF,2.8811
48,2021-04-30,512010.OF,3.196
49,2021-05-31,512010.OF,3.2968
50,2021-06-30,512010.OF,0.8307
51,2021-07-30,512010.OF,0.7411
52,2021-08-31,512010.OF,0.6507
53,2021-09-30,512010.OF,0.6894
54,2021-10-29,512010.OF,0.6546
55,2021-11-30,512010.OF,0.6619
56,2021-12-31,512010.OF,0.633
57,2022-01-28,512010.OF,0.5301
58,2022-02-28,512010.OF,0.5456
59,2022-03-01,512010.OF,0.5481
