,time,thscode,netAssetValue
0,2017-04-28,001008.OF,0.948
1,2017-05-31,001008.OF,0.935
2,2017-06-30,001008.OF,0.987
3,2017-07-31,001008.OF,1.026
4,2017-08-31,001008.OF,1.044
5,2017-09-29,001008.OF,1.053
6,2017-10-31,001008.OF,1.102
7,2017-11-30,001008.OF,1.098
8,2017-12-29,001008.OF,1.132
9,2018-01-31,001008.OF,1.23
10,2018-02-28,001008.OF,1.136
11,2018-03-30,001008.OF,1.08
12,2018-04-27,001008.OF,1.048
13,2018-05-31,001008.OF,1.073
14,2018-06-29,001008.OF,1.027
15,2018-07-31,001008.OF,1.035
16,2018-08-31,001008.OF,0.986
17,2018-09-28,001008.OF,1.022
18,2018-10-31,001008.OF,0.94
19,2018-11-30,001008.OF,0.945
20,2018-12-28,001008.OF,0.909
21,2019-01-31,001008.OF,0.97
22,2019-02-28,001008.OF,1.051
23,2019-03-29,001008.OF,1.104
24,2019-04-30,001008.OF,1.133
25,2019-05-31,001008.OF,1.074
26,2019-06-28,001008.OF,1.124
27,2019-07-31,001008.OF,1.149
28,2019-08-30,001008.OF,1.153
29,2019-09-30,001008.OF,1.165
30,2019-10-31,001008.OF,1.186
31,2019-11-29,001008.OF,1.187
32,2019-12-31,001008.OF,1.255
33,2020-01-23,001008.OF,1.237
34,2020-02-28,001008.OF,1.256
35,2020-03-31,001008.OF,1.175
36,2020-04-30,001008.OF,1.285
37,2020-05-29,001008.OF,1.315
38,2020-06-30,001008.OF,1.477
39,2020-07-31,001008.OF,1.724
40,2020-08-31,001008.OF,1.792
41,2020-09-30,001008.OF,1.726
42,2020-10-30,001008.OF,1.821
43,2020-11-30,001008.OF,1.962
44,2020-12-31,001008.OF,2.292
45,2021-01-29,001008.OF,2.527
46,2021-02-26,001008.OF,2.413
47,2021-03-31,001008.OF,2.236
48,2021-04-30,001008.OF,2.326
49,2021-05-31,001008.OF,2.392
50,2021-06-30,001008.OF,2.44
51,2021-07-30,001008.OF,2.5
52,2021-08-31,001008.OF,2.584
53,2021-09-30,001008.OF,2.498
54,2021-10-29,001008.OF,2.536
55,2021-11-30,001008.OF,2.693
56,2021-12-31,001008.OF,2.578
57,2022-01-28,001008.OF,2.309
58,2022-02-28,001008.OF,2.366
59,2022-03-01,001008.OF,2.363
