,time,thscode,netAssetValue
0,2017-04-28,000457.OF,2.088
1,2017-05-31,000457.OF,2.07
2,2017-06-30,000457.OF,1.937
3,2017-07-31,000457.OF,1.986
4,2017-08-31,000457.OF,2.018
5,2017-09-29,000457.OF,2.09
6,2017-10-31,000457.OF,2.223
7,2017-11-30,000457.OF,2.17
8,2017-12-29,000457.OF,2.163
9,2018-01-31,000457.OF,2.084
10,2018-02-28,000457.OF,2.099
11,2018-03-30,000457.OF,2.068
12,2018-04-27,000457.OF,1.913
13,2018-05-31,000457.OF,1.971
14,2018-06-29,000457.OF,1.735
15,2018-07-31,000457.OF,1.682
16,2018-08-31,000457.OF,1.529
17,2018-09-28,000457.OF,1.429
18,2018-10-31,000457.OF,1.274
19,2018-11-30,000457.OF,1.28
20,2018-12-28,000457.OF,1.196
21,2019-01-31,000457.OF,1.283
22,2019-02-28,000457.OF,1.464
23,2019-03-29,000457.OF,1.567
24,2019-04-30,000457.OF,1.561
25,2019-05-31,000457.OF,1.464
26,2019-06-28,000457.OF,1.547
27,2019-07-31,000457.OF,1.605
28,2019-08-30,000457.OF,1.592
29,2019-09-30,000457.OF,1.596
30,2019-10-31,000457.OF,1.613
31,2019-11-29,000457.OF,1.635
32,2019-12-31,000457.OF,1.77
33,2020-01-23,000457.OF,1.755
34,2020-02-28,000457.OF,1.808
35,2020-03-31,000457.OF,1.677
36,2020-04-30,000457.OF,1.786
37,2020-05-29,000457.OF,1.785
38,2020-06-30,000457.OF,2.006
39,2020-07-31,000457.OF,2.334
40,2020-08-31,000457.OF,2.4335
41,2020-09-30,000457.OF,2.4016
42,2020-10-30,000457.OF,2.5269
43,2020-11-30,000457.OF,2.6005
44,2020-12-31,000457.OF,2.5126
45,2021-01-29,000457.OF,2.6705
46,2021-02-26,000457.OF,2.7573
47,2021-03-31,000457.OF,2.8555
48,2021-04-30,000457.OF,2.8499
49,2021-05-31,000457.OF,2.8682
50,2021-06-30,000457.OF,2.8925
51,2021-07-30,000457.OF,2.681
52,2021-08-31,000457.OF,2.8512
53,2021-09-30,000457.OF,2.7729
54,2021-10-29,000457.OF,2.7709
55,2021-11-30,000457.OF,2.8494
56,2021-12-31,000457.OF,2.9643
57,2022-01-28,000457.OF,2.7393
58,2022-02-28,000457.OF,2.7342
59,2022-03-01,000457.OF,2.743
