,time,thscode,netAssetValue
0,2017-04-28,003298.OF,1.003
1,2017-05-31,003298.OF,0.995
2,2017-06-30,003298.OF,1.04
3,2017-07-31,003298.OF,1.099
4,2017-08-31,003298.OF,1.173
5,2017-09-29,003298.OF,1.19
6,2017-10-31,003298.OF,1.213
7,2017-11-30,003298.OF,1.208
8,2017-12-29,003298.OF,1.227
9,2018-01-31,003298.OF,1.216
10,2018-02-28,003298.OF,1.192
11,2018-03-30,003298.OF,1.192
12,2018-04-27,003298.OF,1.177
13,2018-05-31,003298.OF,1.225
14,2018-06-29,003298.OF,1.121
15,2018-07-31,003298.OF,1.105
16,2018-08-31,003298.OF,1.039
17,2018-09-28,003298.OF,1.073
18,2018-10-31,003298.OF,0.999
19,2018-11-30,003298.OF,1.032
20,2018-12-28,003298.OF,1.01
21,2019-01-31,003298.OF,1.084
22,2019-02-28,003298.OF,1.191
23,2019-03-29,003298.OF,1.259
24,2019-04-30,003298.OF,1.301
25,2019-05-31,003298.OF,1.269
26,2019-06-28,003298.OF,1.299
27,2019-07-31,003298.OF,1.365
28,2019-08-30,003298.OF,1.372
29,2019-09-30,003298.OF,1.377
30,2019-10-31,003298.OF,1.382
31,2019-11-29,003298.OF,1.37
32,2019-12-31,003298.OF,1.489
33,2020-01-23,003298.OF,1.46
34,2020-02-28,003298.OF,1.473
35,2020-03-31,003298.OF,1.371
36,2020-04-30,003298.OF,1.426
37,2020-05-29,003298.OF,1.463
38,2020-06-30,003298.OF,1.533
39,2020-07-31,003298.OF,1.758
40,2020-08-31,003298.OF,1.886
41,2020-09-30,003298.OF,1.858
42,2020-10-30,003298.OF,1.918
43,2020-11-30,003298.OF,2.039
44,2020-12-31,003298.OF,2.061
45,2021-01-29,003298.OF,2.086
46,2021-02-26,003298.OF,2.123
47,2021-03-31,003298.OF,2.185
48,2021-04-30,003298.OF,2.216
49,2021-05-31,003298.OF,2.211
50,2021-06-30,003298.OF,2.153
51,2021-07-30,003298.OF,2.051
52,2021-08-31,003298.OF,2.208
53,2021-09-30,003298.OF,2.345
54,2021-10-29,003298.OF,2.421
55,2021-11-30,003298.OF,2.417
56,2021-12-31,003298.OF,2.567
57,2022-01-28,003298.OF,2.547
58,2022-02-28,003298.OF,2.567
59,2022-03-01,003298.OF,2.569
