,time,thscode,netAssetValue
0,2017-04-28,164811.OF,1.2337
1,2017-05-31,164811.OF,1.2177
2,2017-06-30,164811.OF,1.3156
3,2017-07-31,164811.OF,1.2938
4,2017-08-31,164811.OF,1.3271
5,2017-09-29,164811.OF,1.3616
6,2017-10-31,164811.OF,1.4369
7,2017-11-30,164811.OF,1.3919
8,2017-12-29,164811.OF,1.4187
9,2018-01-31,164811.OF,1.4631
10,2018-02-28,164811.OF,1.4114
11,2018-03-30,164811.OF,1.3792
12,2018-04-27,164811.OF,0.9998
13,2018-05-31,164811.OF,1.0023
14,2018-06-29,164811.OF,0.9996
15,2018-07-31,164811.OF,0.991
16,2018-08-31,164811.OF,0.9875
17,2018-09-28,164811.OF,0.9835
18,2018-10-31,164811.OF,0.8936
19,2018-11-30,164811.OF,0.9377
20,2018-12-28,164811.OF,0.9026
21,2019-01-31,164811.OF,0.8957
22,2019-02-28,164811.OF,1.0554
23,2019-03-29,164811.OF,1.1536
24,2019-04-30,164811.OF,1.0774
25,2019-05-31,164811.OF,1.0142
26,2019-06-28,164811.OF,1.0255
27,2019-07-31,164811.OF,0.9918
28,2019-08-30,164811.OF,0.9456
29,2019-09-30,164811.OF,0.9492
30,2019-10-31,164811.OF,0.9658
31,2019-11-29,164811.OF,0.9472
32,2019-12-31,164811.OF,1.0024
33,2020-01-23,164811.OF,0.9776
34,2020-02-28,164811.OF,0.9995
35,2020-03-31,164811.OF,0.9776
36,2020-04-30,164811.OF,0.9713
37,2020-05-29,164811.OF,0.9361
38,2020-06-30,164811.OF,0.9602
39,2020-07-31,164811.OF,1.0768
40,2020-08-31,164811.OF,1.1312
41,2020-09-30,164811.OF,1.0628
42,2020-10-30,164811.OF,1.0422
43,2020-11-30,164811.OF,1.1073
44,2020-12-31,164811.OF,1.091
45,2021-01-29,164811.OF,1.036
46,2021-02-26,164811.OF,1.0528
47,2021-03-31,164811.OF,1.0926
48,2021-04-30,164811.OF,1.0803
49,2021-05-31,164811.OF,1.1459
50,2021-06-30,164811.OF,1.1551
51,2021-07-30,164811.OF,1.1413
52,2021-08-31,164811.OF,1.2315
53,2021-09-30,164811.OF,1.1898
54,2021-10-29,164811.OF,1.1301
55,2021-11-30,164811.OF,1.1562
56,2021-12-31,164811.OF,1.2102
57,2022-01-28,164811.OF,1.1561
58,2022-02-28,164811.OF,1.1991
59,2022-03-01,164811.OF,1.2187
