,time,thscode,netAssetValue
0,2017-04-28,002595.OF,1.025
1,2017-05-31,002595.OF,0.962
2,2017-06-30,002595.OF,1.019
3,2017-07-31,002595.OF,1.016
4,2017-08-31,002595.OF,1.074
5,2017-09-29,002595.OF,1.135
6,2017-10-31,002595.OF,1.163
7,2017-11-30,002595.OF,1.152
8,2017-12-29,002595.OF,1.196
9,2018-01-31,002595.OF,1.249
10,2018-02-28,002595.OF,1.194
11,2018-03-30,002595.OF,1.197
12,2018-04-27,002595.OF,1.176
13,2018-05-31,002595.OF,1.174
14,2018-06-29,002595.OF,1.112
15,2018-07-31,002595.OF,1.114
16,2018-08-31,002595.OF,1.045
17,2018-09-28,002595.OF,1.035
18,2018-10-31,002595.OF,0.956
19,2018-11-30,002595.OF,0.983
20,2018-12-28,002595.OF,0.962
21,2019-01-31,002595.OF,0.988
22,2019-02-28,002595.OF,1.123
23,2019-03-29,002595.OF,1.206
24,2019-04-30,002595.OF,1.235
25,2019-05-31,002595.OF,1.153
26,2019-06-28,002595.OF,1.198
27,2019-07-31,002595.OF,1.229
28,2019-08-30,002595.OF,1.282
29,2019-09-30,002595.OF,1.302
30,2019-10-31,002595.OF,1.3
31,2019-11-29,002595.OF,1.36
32,2019-12-31,002595.OF,1.5
33,2020-01-23,002595.OF,1.566
34,2020-02-28,002595.OF,1.668
35,2020-03-31,002595.OF,1.499
36,2020-04-30,002595.OF,1.578
37,2020-05-29,002595.OF,1.573
38,2020-06-30,002595.OF,1.767
39,2020-07-31,002595.OF,2.055
40,2020-08-31,002595.OF,2.145
41,2020-09-30,002595.OF,2.028
42,2020-10-30,002595.OF,2.001
43,2020-11-30,002595.OF,2.114
44,2020-12-31,002595.OF,2.363
45,2021-01-29,002595.OF,2.475
46,2021-02-26,002595.OF,2.404
47,2021-03-31,002595.OF,2.211
48,2021-04-30,002595.OF,2.234
49,2021-05-31,002595.OF,2.328
50,2021-06-30,002595.OF,2.499
51,2021-07-30,002595.OF,2.568
52,2021-08-31,002595.OF,2.464
53,2021-09-30,002595.OF,2.385
54,2021-10-29,002595.OF,2.485
55,2021-11-30,002595.OF,2.76
56,2021-12-31,002595.OF,2.571
57,2022-01-28,002595.OF,2.269
58,2022-02-28,002595.OF,2.282
59,2022-03-01,002595.OF,2.285
