,time,thscode,netAssetValue
0,2017-04-28,001476.OF,0.751
1,2017-05-31,001476.OF,0.726
2,2017-06-30,001476.OF,0.773
3,2017-07-31,001476.OF,0.794
4,2017-08-31,001476.OF,0.816
5,2017-09-29,001476.OF,0.858
6,2017-10-31,001476.OF,0.898
7,2017-11-30,001476.OF,0.823
8,2017-12-29,001476.OF,0.821
9,2018-01-31,001476.OF,0.791
10,2018-02-28,001476.OF,0.786
11,2018-03-30,001476.OF,0.755
12,2018-04-27,001476.OF,0.701
13,2018-05-31,001476.OF,0.664
14,2018-06-29,001476.OF,0.624
15,2018-07-31,001476.OF,0.624
16,2018-08-31,001476.OF,0.581
17,2018-09-28,001476.OF,0.586
18,2018-10-31,001476.OF,0.509
19,2018-11-30,001476.OF,0.52
20,2018-12-28,001476.OF,0.501
21,2019-01-31,001476.OF,0.53
22,2019-02-28,001476.OF,0.596
23,2019-03-29,001476.OF,0.633
24,2019-04-30,001476.OF,0.619
25,2019-05-31,001476.OF,0.591
26,2019-06-28,001476.OF,0.613
27,2019-07-31,001476.OF,0.651
28,2019-08-30,001476.OF,0.66
29,2019-09-30,001476.OF,0.668
30,2019-10-31,001476.OF,0.687
31,2019-11-29,001476.OF,0.714
32,2019-12-31,001476.OF,0.77
33,2020-01-23,001476.OF,0.819
34,2020-02-28,001476.OF,0.869
35,2020-03-31,001476.OF,0.742
36,2020-04-30,001476.OF,0.828
37,2020-05-29,001476.OF,0.843
38,2020-06-30,001476.OF,1.002
39,2020-07-31,001476.OF,1.233
40,2020-08-31,001476.OF,1.217
41,2020-09-30,001476.OF,1.292
42,2020-10-30,001476.OF,1.393
43,2020-11-30,001476.OF,1.411
44,2020-12-31,001476.OF,1.61
45,2021-01-29,001476.OF,1.765
46,2021-02-26,001476.OF,1.652
47,2021-03-31,001476.OF,1.502
48,2021-04-30,001476.OF,1.636
49,2021-05-31,001476.OF,1.744
50,2021-06-30,001476.OF,1.942
51,2021-07-30,001476.OF,2.229
52,2021-08-31,001476.OF,2.301
53,2021-09-30,001476.OF,2.165
54,2021-10-29,001476.OF,2.453
55,2021-11-30,001476.OF,2.446
56,2021-12-31,001476.OF,2.289
57,2022-01-28,001476.OF,2.036
58,2022-02-28,001476.OF,2.105
59,2022-03-01,001476.OF,2.101
