,time,thscode,netAssetValue
0,2017-04-28,470068.OF,1.3231
1,2017-05-31,470068.OF,1.2896
2,2017-06-30,470068.OF,1.3803
3,2017-07-31,470068.OF,1.3834
4,2017-08-31,470068.OF,1.4186
5,2017-09-29,470068.OF,1.4507
6,2017-10-31,470068.OF,1.4987
7,2017-11-30,470068.OF,1.4502
8,2017-12-29,470068.OF,1.4613
9,2018-01-31,470068.OF,1.483
10,2018-02-28,470068.OF,1.4379
11,2018-03-30,470068.OF,1.4323
12,2018-04-27,470068.OF,1.3605
13,2018-05-31,470068.OF,1.3653
14,2018-06-29,470068.OF,1.2562
15,2018-07-31,470068.OF,1.2336
16,2018-08-31,470068.OF,1.1455
17,2018-09-28,470068.OF,1.142
18,2018-10-31,470068.OF,1.025
19,2018-11-30,470068.OF,1.05
20,2018-12-28,470068.OF,0.9933
21,2019-01-31,470068.OF,1.0326
22,2019-02-28,470068.OF,1.2246
23,2019-03-29,470068.OF,1.3293
24,2019-04-30,470068.OF,1.3089
25,2019-05-31,470068.OF,1.2158
26,2019-06-28,470068.OF,1.2584
27,2019-07-31,470068.OF,1.287
28,2019-08-30,470068.OF,1.2947
29,2019-09-30,470068.OF,1.3028
30,2019-10-31,470068.OF,1.3318
31,2019-11-29,470068.OF,1.324
32,2019-12-31,470068.OF,1.4306
33,2020-01-23,470068.OF,1.4579
34,2020-02-28,470068.OF,1.4961
35,2020-03-31,470068.OF,1.3684
36,2020-04-30,470068.OF,1.4698
37,2020-05-29,470068.OF,1.4732
38,2020-06-30,470068.OF,1.6445
39,2020-07-31,470068.OF,1.8633
40,2020-08-31,470068.OF,1.8828
41,2020-09-30,470068.OF,1.7761
42,2020-10-30,470068.OF,1.8306
43,2020-11-30,470068.OF,1.8918
44,2020-12-31,470068.OF,2.0124
45,2021-01-29,470068.OF,2.0776
46,2021-02-26,470068.OF,2.0214
47,2021-03-31,470068.OF,1.9144
48,2021-04-30,470068.OF,2.0115
49,2021-05-31,470068.OF,2.0852
50,2021-06-30,470068.OF,2.1057
51,2021-07-30,470068.OF,1.9966
52,2021-08-31,470068.OF,1.9655
53,2021-09-30,470068.OF,1.9693
54,2021-10-29,470068.OF,1.9921
55,2021-11-30,470068.OF,2.0157
56,2021-12-31,470068.OF,2.0218
57,2022-01-28,470068.OF,1.8296
58,2022-02-28,470068.OF,1.8333
59,2022-03-01,470068.OF,1.8379
