,time,thscode,netAssetValue
0,2017-04-28,165515.OF,1.202
1,2017-05-31,165515.OF,1.225
2,2017-06-30,165515.OF,1.292
3,2017-07-31,165515.OF,1.327
4,2017-08-31,165515.OF,1.355
5,2017-09-29,165515.OF,1.361
6,2017-10-31,165515.OF,1.417
7,2017-11-30,165515.OF,1.422
8,2017-12-29,165515.OF,1.407
9,2018-01-31,165515.OF,0.984
10,2018-02-28,165515.OF,0.931
11,2018-03-30,165515.OF,0.895
12,2018-04-27,165515.OF,0.864
13,2018-05-31,165515.OF,0.872
14,2018-06-29,165515.OF,0.82
15,2018-07-31,165515.OF,0.834
16,2018-08-31,165515.OF,0.796
17,2018-09-28,165515.OF,0.818
18,2018-10-31,165515.OF,0.756
19,2018-11-30,165515.OF,0.755
20,2018-12-28,165515.OF,0.7
21,2019-01-31,165515.OF,0.744
22,2019-02-28,165515.OF,0.837
23,2019-03-29,165515.OF,0.878
24,2019-04-30,165515.OF,0.889
25,2019-05-31,165515.OF,0.83
26,2019-06-28,165515.OF,0.884
27,2019-07-31,165515.OF,0.892
28,2019-08-30,165515.OF,0.883
29,2019-09-30,165515.OF,0.885
30,2019-10-31,165515.OF,0.899
31,2019-11-29,165515.OF,0.885
32,2019-12-31,165515.OF,0.92
33,2020-01-23,165515.OF,0.901
34,2020-02-28,165515.OF,0.888
35,2020-03-31,165515.OF,0.829
36,2020-04-30,165515.OF,0.88
37,2020-05-29,165515.OF,0.872
38,2020-06-30,165515.OF,0.943
39,2020-07-31,165515.OF,1.09
40,2020-08-31,165515.OF,1.134
41,2020-09-30,165515.OF,1.083
42,2020-10-30,165515.OF,1.111
43,2020-11-30,165515.OF,1.175
44,2020-12-31,165515.OF,1.217
45,2021-01-29,165515.OF,1.255
46,2021-02-26,165515.OF,1.251
47,2021-03-31,165515.OF,1.196
48,2021-04-30,165515.OF,1.229
49,2021-05-31,165515.OF,1.283
50,2021-06-30,165515.OF,1.276
51,2021-07-30,165515.OF,1.205
52,2021-08-31,165515.OF,1.218
53,2021-09-30,165515.OF,1.2403
54,2021-10-29,165515.OF,1.2524
55,2021-11-30,165515.OF,1.238
56,2021-12-31,165515.OF,1.2741
57,2022-01-28,165515.OF,1.1843
58,2022-02-28,165515.OF,1.1892
59,2022-03-01,165515.OF,1.1987
