,time,thscode,netAssetValue
0,2017-04-28,000866.OF,1.312
1,2017-05-31,000866.OF,1.228
2,2017-06-30,000866.OF,1.288
3,2017-07-31,000866.OF,1.259
4,2017-08-31,000866.OF,1.284
5,2017-09-29,000866.OF,1.297
6,2017-10-31,000866.OF,1.325
7,2017-11-30,000866.OF,1.238
8,2017-12-29,000866.OF,1.24
9,2018-01-31,000866.OF,1.278
10,2018-02-28,000866.OF,1.235
11,2018-03-30,000866.OF,1.213
12,2018-04-27,000866.OF,1.174
13,2018-05-31,000866.OF,1.215
14,2018-06-29,000866.OF,1.151
15,2018-07-31,000866.OF,1.109
16,2018-08-31,000866.OF,1.026
17,2018-09-28,000866.OF,1.048
18,2018-10-31,000866.OF,0.946
19,2018-11-30,000866.OF,0.93
20,2018-12-28,000866.OF,0.917
21,2019-01-31,000866.OF,0.927
22,2019-02-28,000866.OF,1.076
23,2019-03-29,000866.OF,1.143
24,2019-04-30,000866.OF,1.083
25,2019-05-31,000866.OF,1.016
26,2019-06-28,000866.OF,1.047
27,2019-07-31,000866.OF,1.097
28,2019-08-30,000866.OF,1.092
29,2019-09-30,000866.OF,1.114
30,2019-10-31,000866.OF,1.106
31,2019-11-29,000866.OF,1.14
32,2019-12-31,000866.OF,1.286
33,2020-01-23,000866.OF,1.321
34,2020-02-28,000866.OF,1.401
35,2020-03-31,000866.OF,1.248
36,2020-04-30,000866.OF,1.367
37,2020-05-29,000866.OF,1.4
38,2020-06-30,000866.OF,1.614
39,2020-07-31,000866.OF,1.872
40,2020-08-31,000866.OF,1.963
41,2020-09-30,000866.OF,1.843
42,2020-10-30,000866.OF,1.908
43,2020-11-30,000866.OF,2.021
44,2020-12-31,000866.OF,2.097
45,2021-01-29,000866.OF,2.162
46,2021-02-26,000866.OF,2.205
47,2021-03-31,000866.OF,2.131
48,2021-04-30,000866.OF,2.172
49,2021-05-31,000866.OF,2.189
50,2021-06-30,000866.OF,2.237
51,2021-07-30,000866.OF,2.359
52,2021-08-31,000866.OF,2.662
53,2021-09-30,000866.OF,2.506
54,2021-10-29,000866.OF,2.529
55,2021-11-30,000866.OF,2.64
56,2021-12-31,000866.OF,2.726
57,2022-01-28,000866.OF,2.414
58,2022-02-28,000866.OF,2.484
59,2022-03-01,000866.OF,2.486
