,time,thscode,netAssetValue
0,2017-04-28,213010.OF,1.13
1,2017-05-31,213010.OF,1.18
2,2017-06-30,213010.OF,1.249
3,2017-07-31,213010.OF,1.286
4,2017-08-31,213010.OF,1.32
5,2017-09-29,213010.OF,1.333
6,2017-10-31,213010.OF,1.409
7,2017-11-30,213010.OF,1.433
8,2017-12-29,213010.OF,1.445
9,2018-01-31,213010.OF,1.569
10,2018-02-28,213010.OF,1.466
11,2018-03-30,213010.OF,1.403
12,2018-04-27,213010.OF,1.357
13,2018-05-31,213010.OF,1.379
14,2018-06-29,213010.OF,1.305
15,2018-07-31,213010.OF,1.332
16,2018-08-31,213010.OF,1.283
17,2018-09-28,213010.OF,1.339
18,2018-10-31,213010.OF,1.245
19,2018-11-30,213010.OF,1.243
20,2018-12-28,213010.OF,1.182
21,2019-01-31,213010.OF,1.268
22,2019-02-28,213010.OF,1.418
23,2019-03-29,213010.OF,1.478
24,2019-04-30,213010.OF,1.526
25,2019-05-31,213010.OF,1.433
26,2019-06-28,213010.OF,1.535
27,2019-07-31,213010.OF,1.587
28,2019-08-30,213010.OF,1.6
29,2019-09-30,213010.OF,1.611
30,2019-10-31,213010.OF,1.646
31,2019-11-29,213010.OF,1.625
32,2019-12-31,213010.OF,1.731
33,2020-01-23,213010.OF,1.696
34,2020-02-28,213010.OF,1.674
35,2020-03-31,213010.OF,1.587
36,2020-04-30,213010.OF,1.681
37,2020-05-29,213010.OF,1.675
38,2020-06-30,213010.OF,1.8
39,2020-07-31,213010.OF,2.034
40,2020-08-31,213010.OF,2.146
41,2020-09-30,213010.OF,2.08
42,2020-10-30,213010.OF,2.148
43,2020-11-30,213010.OF,2.294
44,2020-12-31,213010.OF,2.419
45,2021-01-29,213010.OF,2.496
46,2021-02-26,213010.OF,2.502
47,2021-03-31,213010.OF,2.378
48,2021-04-30,213010.OF,2.41
49,2021-05-31,213010.OF,2.498
50,2021-06-30,213010.OF,2.457
51,2021-07-30,213010.OF,2.23
52,2021-08-31,213010.OF,2.24
53,2021-09-30,213010.OF,2.338
54,2021-10-29,213010.OF,2.368
55,2021-11-30,213010.OF,2.313
56,2021-12-31,213010.OF,2.384
57,2022-01-28,213010.OF,2.24
58,2022-02-28,213010.OF,2.228
59,2022-03-01,213010.OF,2.251
