,time,thscode,netAssetValue
0,2017-04-28,510190.OF,3.332
1,2017-05-31,510190.OF,3.38
2,2017-06-30,510190.OF,3.548
3,2017-07-31,510190.OF,3.546
4,2017-08-31,510190.OF,3.625
5,2017-09-29,510190.OF,3.665
6,2017-10-31,510190.OF,3.75
7,2017-11-30,510190.OF,3.743
8,2017-12-29,510190.OF,3.747
9,2018-01-31,510190.OF,3.911
10,2018-02-28,510190.OF,3.703
11,2018-03-30,510190.OF,3.618
12,2018-04-27,510190.OF,3.507
13,2018-05-31,510190.OF,3.586
14,2018-06-29,510190.OF,3.226
15,2018-07-31,510190.OF,3.267
16,2018-08-31,510190.OF,3.08
17,2018-09-28,510190.OF,3.16
18,2018-10-31,510190.OF,2.847
19,2018-11-30,510190.OF,2.884
20,2018-12-28,510190.OF,2.764
21,2019-01-31,510190.OF,2.86
22,2019-02-28,510190.OF,3.333
23,2019-03-29,510190.OF,3.483
24,2019-04-30,510190.OF,3.434
25,2019-05-31,510190.OF,3.158
26,2019-06-28,510190.OF,3.293
27,2019-07-31,510190.OF,3.285
28,2019-08-30,510190.OF,3.274
29,2019-09-30,510190.OF,3.294
30,2019-10-31,510190.OF,3.271
31,2019-11-29,510190.OF,3.249
32,2019-12-31,510190.OF,3.481
33,2020-01-23,510190.OF,3.456
34,2020-02-28,510190.OF,3.441
35,2020-03-31,510190.OF,3.19
36,2020-04-30,510190.OF,3.373
37,2020-05-29,510190.OF,3.383
38,2020-06-30,510190.OF,3.662
39,2020-07-31,510190.OF,4.139
40,2020-08-31,510190.OF,4.18
41,2020-09-30,510190.OF,3.928
42,2020-10-30,510190.OF,3.975
43,2020-11-30,510190.OF,4.103
44,2020-12-31,510190.OF,4.141
45,2021-01-29,510190.OF,4.175
46,2021-02-26,510190.OF,4.177
47,2021-03-31,510190.OF,4.056
48,2021-04-30,510190.OF,4.16
49,2021-05-31,510190.OF,4.276
50,2021-06-30,510190.OF,4.218
51,2021-07-30,510190.OF,3.936
52,2021-08-31,510190.OF,4.032
53,2021-09-30,510190.OF,4.072
54,2021-10-29,510190.OF,4.057
55,2021-11-30,510190.OF,4.023
56,2021-12-31,510190.OF,4.197
57,2022-01-28,510190.OF,3.87
58,2022-02-28,510190.OF,3.956
59,2022-03-01,510190.OF,3.979
