,time,thscode,netAssetValue
0,2017-04-28,001583.OF,1.056
1,2017-05-31,001583.OF,1.069
2,2017-06-30,001583.OF,1.192
3,2017-07-31,001583.OF,1.215
4,2017-08-31,001583.OF,1.25
5,2017-09-29,001583.OF,1.243
6,2017-10-31,001583.OF,1.303
7,2017-11-30,001583.OF,1.356
8,2017-12-29,001583.OF,1.349
9,2018-01-31,001583.OF,1.436
10,2018-02-28,001583.OF,1.395
11,2018-03-30,001583.OF,1.347
12,2018-04-27,001583.OF,1.297
13,2018-05-31,001583.OF,1.278
14,2018-06-29,001583.OF,1.247
15,2018-07-31,001583.OF,1.275
16,2018-08-31,001583.OF,1.208
17,2018-09-28,001583.OF,1.208
18,2018-10-31,001583.OF,1.008
19,2018-11-30,001583.OF,1.003
20,2018-12-28,001583.OF,0.986
21,2019-01-31,001583.OF,1.073
22,2019-02-28,001583.OF,1.194
23,2019-03-29,001583.OF,1.295
24,2019-04-30,001583.OF,1.281
25,2019-05-31,001583.OF,1.185
26,2019-06-28,001583.OF,1.245
27,2019-07-31,001583.OF,1.265
28,2019-08-30,001583.OF,1.22
29,2019-09-30,001583.OF,1.173
30,2019-10-31,001583.OF,1.201
31,2019-11-29,001583.OF,1.044
32,2019-12-31,001583.OF,1.144
33,2020-01-23,001583.OF,1.103
34,2020-02-28,001583.OF,1.113
35,2020-03-31,001583.OF,1.051
36,2020-04-30,001583.OF,1.094
37,2020-05-29,001583.OF,1.064
38,2020-06-30,001583.OF,1.118
39,2020-07-31,001583.OF,1.261
40,2020-08-31,001583.OF,1.34
41,2020-09-30,001583.OF,1.306
42,2020-10-30,001583.OF,1.331
43,2020-11-30,001583.OF,1.436
44,2020-12-31,001583.OF,1.375
45,2021-01-29,001583.OF,1.364
46,2021-02-26,001583.OF,1.466
47,2021-03-31,001583.OF,1.4721
48,2021-04-30,001583.OF,1.4594
49,2021-05-31,001583.OF,1.4858
50,2021-06-30,001583.OF,1.441
51,2021-07-30,001583.OF,1.324
52,2021-08-31,001583.OF,1.4256
53,2021-09-30,001583.OF,1.4913
54,2021-10-29,001583.OF,1.4099
55,2021-11-30,001583.OF,1.4181
56,2021-12-31,001583.OF,1.5289
57,2022-01-28,001583.OF,1.5475
58,2022-02-28,001583.OF,1.5522
59,2022-03-01,001583.OF,1.5715
