,time,thscode,netAssetValue
0,2017-04-28,002311.OF,0.9524
1,2017-05-31,002311.OF,0.897
2,2017-06-30,002311.OF,0.9552
3,2017-07-31,002311.OF,0.9817
4,2017-08-31,002311.OF,1.0062
5,2017-09-29,002311.OF,1.0291
6,2017-10-31,002311.OF,1.038
7,2017-11-30,002311.OF,1.0167
8,2017-12-29,002311.OF,1.0318
9,2018-01-31,002311.OF,1.0505
10,2018-02-28,002311.OF,1.0172
11,2018-03-30,002311.OF,1.0298
12,2018-04-27,002311.OF,1.0013
13,2018-05-31,002311.OF,0.9987
14,2018-06-29,002311.OF,0.9126
15,2018-07-31,002311.OF,0.9169
16,2018-08-31,002311.OF,0.859
17,2018-09-28,002311.OF,0.8561
18,2018-10-31,002311.OF,0.7762
19,2018-11-30,002311.OF,0.8015
20,2018-12-28,002311.OF,0.7653
21,2019-01-31,002311.OF,0.7693
22,2019-02-28,002311.OF,0.9034
23,2019-03-29,002311.OF,0.991
24,2019-04-30,002311.OF,0.968
25,2019-05-31,002311.OF,0.9067
26,2019-06-28,002311.OF,0.9152
27,2019-07-31,002311.OF,0.9171
28,2019-08-30,002311.OF,0.9156
29,2019-09-30,002311.OF,0.9323
30,2019-10-31,002311.OF,0.9336
31,2019-11-29,002311.OF,0.9343
32,2019-12-31,002311.OF,1.0064
33,2020-01-23,002311.OF,1.0432
34,2020-02-28,002311.OF,1.0581
35,2020-03-31,002311.OF,0.9884
36,2020-04-30,002311.OF,1.0671
37,2020-05-29,002311.OF,1.085
38,2020-06-30,002311.OF,1.1881
39,2020-07-31,002311.OF,1.3359
40,2020-08-31,002311.OF,1.3898
41,2020-09-30,002311.OF,1.3087
42,2020-10-30,002311.OF,1.3017
43,2020-11-30,002311.OF,1.3177
44,2020-12-31,002311.OF,1.3632
45,2021-01-29,002311.OF,1.3769
46,2021-02-26,002311.OF,1.3595
47,2021-03-31,002311.OF,1.3589
48,2021-04-30,002311.OF,1.423
49,2021-05-31,002311.OF,1.4707
50,2021-06-30,002311.OF,1.2786
51,2021-07-30,002311.OF,1.277
52,2021-08-31,002311.OF,1.3673
53,2021-09-30,002311.OF,1.3247
54,2021-10-29,002311.OF,1.3152
55,2021-11-30,002311.OF,1.3427
56,2021-12-31,002311.OF,1.3494
57,2022-01-28,002311.OF,1.2244
58,2022-02-28,002311.OF,1.2635
59,2022-03-01,002311.OF,1.2672
