,time,thscode,netAssetValue
0,2017-04-28,160632.OF,1.002
1,2017-05-31,160632.OF,0.999
2,2017-06-30,160632.OF,1.069
3,2017-07-31,160632.OF,1.141
4,2017-08-31,160632.OF,1.153
5,2017-09-29,160632.OF,1.224
6,2017-10-31,160632.OF,1.312
7,2017-11-30,160632.OF,1.234
8,2017-12-29,160632.OF,1.32
9,2018-01-31,160632.OF,1.377
10,2018-02-28,160632.OF,1.263
11,2018-03-30,160632.OF,1.228
12,2018-04-27,160632.OF,1.244
13,2018-05-31,160632.OF,1.512
14,2018-06-29,160632.OF,0.951
15,2018-07-31,160632.OF,0.944
16,2018-08-31,160632.OF,0.815
17,2018-09-28,160632.OF,0.867
18,2018-10-31,160632.OF,1.0
19,2018-11-30,160632.OF,1.054
20,2018-12-28,160632.OF,1.041
21,2019-01-31,160632.OF,1.136
22,2019-02-28,160632.OF,1.299
23,2019-03-29,160632.OF,1.0
24,2019-04-30,160632.OF,1.045
25,2019-05-31,160632.OF,0.996
26,2019-06-28,160632.OF,1.105
27,2019-07-31,160632.OF,1.093
28,2019-08-30,160632.OF,1.197
29,2019-09-30,160632.OF,1.163
30,2019-10-31,160632.OF,1.159
31,2019-11-29,160632.OF,1.163
32,2019-12-31,160632.OF,1.203
33,2020-01-23,160632.OF,1.173
34,2020-02-28,160632.OF,1.113
35,2020-03-31,160632.OF,1.101
36,2020-04-30,160632.OF,1.206
37,2020-05-29,160632.OF,1.344
38,2020-06-30,160632.OF,1.507
39,2020-07-31,160632.OF,1.096
40,2020-08-31,160632.OF,1.249
41,2020-09-30,160632.OF,1.146
42,2020-10-30,160632.OF,1.265
43,2020-11-30,160632.OF,1.347
44,2020-12-31,160632.OF,1.065
45,2021-01-29,160632.OF,1.064
46,2021-02-26,160632.OF,0.973
47,2021-03-31,160632.OF,0.953
48,2021-04-30,160632.OF,1.064
49,2021-05-31,160632.OF,1.177
50,2021-06-30,160632.OF,1.135
51,2021-07-30,160632.OF,0.908
52,2021-08-31,160632.OF,0.896
53,2021-09-30,160632.OF,0.989
54,2021-10-29,160632.OF,1.0
55,2021-11-30,160632.OF,1.018
56,2021-12-31,160632.OF,0.589
57,2022-01-28,160632.OF,0.521
58,2022-02-28,160632.OF,0.528
59,2022-03-01,160632.OF,0.542
