,time,thscode,netAssetValue
0,2017-04-28,003647.OF,0.9579
1,2017-05-31,003647.OF,0.9013
2,2017-06-30,003647.OF,0.9446
3,2017-07-31,003647.OF,0.9519
4,2017-08-31,003647.OF,0.9963
5,2017-09-29,003647.OF,1.0218
6,2017-10-31,003647.OF,1.0267
7,2017-11-30,003647.OF,0.9752
8,2017-12-29,003647.OF,0.9755
9,2018-01-31,003647.OF,0.9639
10,2018-02-28,003647.OF,0.9297
11,2018-03-30,003647.OF,0.9783
12,2018-04-27,003647.OF,0.9617
13,2018-05-31,003647.OF,0.937
14,2018-06-29,003647.OF,0.8523
15,2018-07-31,003647.OF,0.8657
16,2018-08-31,003647.OF,0.8141
17,2018-09-28,003647.OF,0.8019
18,2018-10-31,003647.OF,0.7329
19,2018-11-30,003647.OF,0.7737
20,2018-12-28,003647.OF,0.7438
21,2019-01-31,003647.OF,0.7425
22,2019-02-28,003647.OF,0.89
23,2019-03-29,003647.OF,0.9883
24,2019-04-30,003647.OF,0.9706
25,2019-05-31,003647.OF,0.9268
26,2019-06-28,003647.OF,0.9349
27,2019-07-31,003647.OF,0.9251
28,2019-08-30,003647.OF,0.9183
29,2019-09-30,003647.OF,0.9403
30,2019-10-31,003647.OF,0.9427
31,2019-11-29,003647.OF,0.9246
32,2019-12-31,003647.OF,1.0095
33,2020-01-23,003647.OF,1.0419
34,2020-02-28,003647.OF,1.059
35,2020-03-31,003647.OF,0.9987
36,2020-04-30,003647.OF,1.0655
37,2020-05-29,003647.OF,1.0978
38,2020-06-30,003647.OF,1.2085
39,2020-07-31,003647.OF,1.3495
40,2020-08-31,003647.OF,1.3999
41,2020-09-30,003647.OF,1.3269
42,2020-10-30,003647.OF,1.3194
43,2020-11-30,003647.OF,1.3478
44,2020-12-31,003647.OF,1.3959
45,2021-01-29,003647.OF,1.3616
46,2021-02-26,003647.OF,1.3632
47,2021-03-31,003647.OF,1.3642
48,2021-04-30,003647.OF,1.4015
49,2021-05-31,003647.OF,1.484
50,2021-06-30,003647.OF,1.542
51,2021-07-30,003647.OF,1.5556
52,2021-08-31,003647.OF,1.6619
53,2021-09-30,003647.OF,1.6193
54,2021-10-29,003647.OF,1.6099
55,2021-11-30,003647.OF,1.7535
56,2021-12-31,003647.OF,1.7477
57,2022-01-28,003647.OF,1.5308
58,2022-02-28,003647.OF,1.6164
59,2022-03-01,003647.OF,1.6126
