,time,thscode,netAssetValue
0,2017-04-28,003231.OF,0.991
1,2017-05-31,003231.OF,0.998
2,2017-06-30,003231.OF,1.011
3,2017-07-31,003231.OF,1.01
4,2017-08-31,003231.OF,1.019
5,2017-09-29,003231.OF,1.033
6,2017-10-31,003231.OF,1.04
7,2017-11-30,003231.OF,1.028
8,2017-12-29,003231.OF,1.027
9,2018-01-31,003231.OF,1.014
10,2018-02-28,003231.OF,1.023
11,2018-03-30,003231.OF,0.966
12,2018-04-27,003231.OF,0.965
13,2018-05-31,003231.OF,0.965
14,2018-06-29,003231.OF,0.966
15,2018-07-31,003231.OF,0.99
16,2018-08-31,003231.OF,0.99
17,2018-09-28,003231.OF,0.99
18,2018-10-31,003231.OF,1.0
19,2018-11-30,003231.OF,1.015
20,2018-12-28,003231.OF,0.895
21,2019-01-31,003231.OF,0.9184
22,2019-02-28,003231.OF,1.0888
23,2019-03-29,003231.OF,1.2344
24,2019-04-30,003231.OF,1.2278
25,2019-05-31,003231.OF,1.222
26,2019-06-28,003231.OF,1.301
27,2019-07-31,003231.OF,1.3055
28,2019-08-30,003231.OF,1.4246
29,2019-09-30,003231.OF,1.4766
30,2019-10-31,003231.OF,1.5836
31,2019-11-29,003231.OF,1.5387
32,2019-12-31,003231.OF,1.5614
33,2020-01-23,003231.OF,1.7095
34,2020-02-28,003231.OF,1.8069
35,2020-03-31,003231.OF,1.9027
36,2020-04-30,003231.OF,2.1039
37,2020-05-29,003231.OF,2.3581
38,2020-06-30,003231.OF,2.85
39,2020-07-31,003231.OF,2.972
40,2020-08-31,003231.OF,2.9349
41,2020-09-30,003231.OF,2.7317
42,2020-10-30,003231.OF,2.8592
43,2020-11-30,003231.OF,2.5935
44,2020-12-31,003231.OF,2.9399
45,2021-01-29,003231.OF,3.1324
46,2021-02-26,003231.OF,2.9198
47,2021-03-31,003231.OF,2.9565
48,2021-04-30,003231.OF,3.3445
49,2021-05-31,003231.OF,3.4683
50,2021-06-30,003231.OF,3.6088
51,2021-07-30,003231.OF,3.2192
52,2021-08-31,003231.OF,3.0504
53,2021-09-30,003231.OF,3.2805
54,2021-10-29,003231.OF,3.0766
55,2021-11-30,003231.OF,3.2291
56,2021-12-31,003231.OF,3.0308
57,2022-01-28,003231.OF,2.4491
58,2022-02-28,003231.OF,2.5694
59,2022-03-01,003231.OF,2.5769
