,time,thscode,netAssetValue
0,2017-04-28,510030.OF,4.125
1,2017-05-31,510030.OF,4.368
2,2017-06-30,510030.OF,4.568
3,2017-07-31,510030.OF,4.787
4,2017-08-31,510030.OF,4.861
5,2017-09-29,510030.OF,4.788
6,2017-10-31,510030.OF,4.981
7,2017-11-30,510030.OF,5.133
8,2017-12-29,510030.OF,5.098
9,2018-01-31,510030.OF,5.613
10,2018-02-28,510030.OF,5.233
11,2018-03-30,510030.OF,4.927
12,2018-04-27,510030.OF,4.823
13,2018-05-31,510030.OF,4.806
14,2018-06-29,510030.OF,4.565
15,2018-07-31,510030.OF,4.78
16,2018-08-31,510030.OF,4.673
17,2018-09-28,510030.OF,4.927
18,2018-10-31,510030.OF,4.721
19,2018-11-30,510030.OF,4.61
20,2018-12-28,510030.OF,4.397
21,2019-01-31,510030.OF,4.706
22,2019-02-28,510030.OF,5.076
23,2019-03-29,510030.OF,5.163
24,2019-04-30,510030.OF,5.302
25,2019-05-31,510030.OF,4.995
26,2019-06-28,510030.OF,5.262
27,2019-07-31,510030.OF,5.343
28,2019-08-30,510030.OF,5.097
29,2019-09-30,510030.OF,5.185
30,2019-10-31,510030.OF,5.299
31,2019-11-29,510030.OF,5.32
32,2019-12-31,510030.OF,5.608
33,2020-01-23,510030.OF,5.407
34,2020-02-28,510030.OF,5.266
35,2020-03-31,510030.OF,5.012
36,2020-04-30,510030.OF,5.214
37,2020-05-29,510030.OF,5.074
38,2020-06-30,510030.OF,5.192
39,2020-07-31,510030.OF,5.752
40,2020-08-31,510030.OF,5.972
41,2020-09-30,510030.OF,5.832
42,2020-10-30,510030.OF,5.982
43,2020-11-30,510030.OF,6.525
44,2020-12-31,510030.OF,6.274
45,2021-01-29,510030.OF,6.333
46,2021-02-26,510030.OF,6.636
47,2021-03-31,510030.OF,6.623
48,2021-04-30,510030.OF,6.436
49,2021-05-31,510030.OF,6.69
50,2021-06-30,510030.OF,0.817
51,2021-07-30,510030.OF,0.754
52,2021-08-31,510030.OF,0.814
53,2021-09-30,510030.OF,0.833
54,2021-10-29,510030.OF,0.826
55,2021-11-30,510030.OF,0.793
56,2021-12-31,510030.OF,0.832
57,2022-01-28,510030.OF,0.823
58,2022-02-28,510030.OF,0.835
59,2022-03-01,510030.OF,0.843
