,time,thscode,netAssetValue
0,2017-04-28,001541.OF,0.889
1,2017-05-31,001541.OF,0.873
2,2017-06-30,001541.OF,0.927
3,2017-07-31,001541.OF,0.956
4,2017-08-31,001541.OF,1.008
5,2017-09-29,001541.OF,1.02
6,2017-10-31,001541.OF,1.07
7,2017-11-30,001541.OF,1.029
8,2017-12-29,001541.OF,1.025
9,2018-01-31,001541.OF,1.024
10,2018-02-28,001541.OF,0.988
11,2018-03-30,001541.OF,0.964
12,2018-04-27,001541.OF,0.933
13,2018-05-31,001541.OF,0.931
14,2018-06-29,001541.OF,0.883
15,2018-07-31,001541.OF,0.883
16,2018-08-31,001541.OF,0.806
17,2018-09-28,001541.OF,0.782
18,2018-10-31,001541.OF,0.694
19,2018-11-30,001541.OF,0.706
20,2018-12-28,001541.OF,0.678
21,2019-01-31,001541.OF,0.691
22,2019-02-28,001541.OF,0.787
23,2019-03-29,001541.OF,0.833
24,2019-04-30,001541.OF,0.826
25,2019-05-31,001541.OF,0.786
26,2019-06-28,001541.OF,0.826
27,2019-07-31,001541.OF,0.867
28,2019-08-30,001541.OF,0.909
29,2019-09-30,001541.OF,0.926
30,2019-10-31,001541.OF,0.943
31,2019-11-29,001541.OF,0.977
32,2019-12-31,001541.OF,1.09
33,2020-01-23,001541.OF,1.142
34,2020-02-28,001541.OF,1.18
35,2020-03-31,001541.OF,1.098
36,2020-04-30,001541.OF,1.156
37,2020-05-29,001541.OF,1.197
38,2020-06-30,001541.OF,1.401
39,2020-07-31,001541.OF,1.588
40,2020-08-31,001541.OF,1.663
41,2020-09-30,001541.OF,1.567
42,2020-10-30,001541.OF,1.533
43,2020-11-30,001541.OF,1.535
44,2020-12-31,001541.OF,1.618
45,2021-01-29,001541.OF,1.617
46,2021-02-26,001541.OF,1.591
47,2021-03-31,001541.OF,1.491
48,2021-04-30,001541.OF,1.557
49,2021-05-31,001541.OF,1.628
50,2021-06-30,001541.OF,1.662
51,2021-07-30,001541.OF,1.778
52,2021-08-31,001541.OF,1.83
53,2021-09-30,001541.OF,1.691
54,2021-10-29,001541.OF,1.755
55,2021-11-30,001541.OF,1.89
56,2021-12-31,001541.OF,1.882
57,2022-01-28,001541.OF,1.638
58,2022-02-28,001541.OF,1.681
59,2022-03-01,001541.OF,1.678
