,time,thscode,netAssetValue
0,2017-04-28,165309.OF,1.0377
1,2017-05-31,165309.OF,1.0558
2,2017-06-30,165309.OF,1.112
3,2017-07-31,165309.OF,1.1414
4,2017-08-31,165309.OF,1.1693
5,2017-09-29,165309.OF,1.1759
6,2017-10-31,165309.OF,1.2252
7,2017-11-30,165309.OF,1.2262
8,2017-12-29,165309.OF,1.2335
9,2018-01-31,165309.OF,1.3034
10,2018-02-28,165309.OF,1.2368
11,2018-03-30,165309.OF,1.2033
12,2018-04-27,165309.OF,1.1622
13,2018-05-31,165309.OF,1.1779
14,2018-06-29,165309.OF,1.1045
15,2018-07-31,165309.OF,1.1142
16,2018-08-31,165309.OF,1.0625
17,2018-09-28,165309.OF,1.0946
18,2018-10-31,165309.OF,1.0105
19,2018-11-30,165309.OF,1.0166
20,2018-12-28,165309.OF,0.9688
21,2019-01-31,165309.OF,1.0256
22,2019-02-28,165309.OF,1.1676
23,2019-03-29,165309.OF,1.2287
24,2019-04-30,165309.OF,1.2414
25,2019-05-31,165309.OF,1.1619
26,2019-06-28,165309.OF,1.2294
27,2019-07-31,165309.OF,1.2402
28,2019-08-30,165309.OF,1.231
29,2019-09-30,165309.OF,1.2345
30,2019-10-31,165309.OF,1.255
31,2019-11-29,165309.OF,1.2376
32,2019-12-31,165309.OF,1.3163
33,2020-01-23,165309.OF,1.2875
34,2020-02-28,165309.OF,1.269
35,2020-03-31,165309.OF,1.1922
36,2020-04-30,165309.OF,1.2593
37,2020-05-29,165309.OF,1.2489
38,2020-06-30,165309.OF,1.3519
39,2020-07-31,165309.OF,1.5604
40,2020-08-31,165309.OF,1.6419
41,2020-09-30,165309.OF,1.5702
42,2020-10-30,165309.OF,1.6016
43,2020-11-30,165309.OF,1.7075
44,2020-12-31,165309.OF,1.7905
45,2021-01-29,165309.OF,1.8436
46,2021-02-26,165309.OF,1.8623
47,2021-03-31,165309.OF,1.7668
48,2021-04-30,165309.OF,1.8042
49,2021-05-31,165309.OF,1.8812
50,2021-06-30,165309.OF,1.8677
51,2021-07-30,165309.OF,1.75
52,2021-08-31,165309.OF,1.781
53,2021-09-30,165309.OF,1.8005
54,2021-10-29,165309.OF,1.8132
55,2021-11-30,165309.OF,1.7931
56,2021-12-31,165309.OF,1.8357
57,2022-01-28,165309.OF,1.703
58,2022-02-28,165309.OF,1.7103
59,2022-03-01,165309.OF,1.7238
