,time,thscode,netAssetValue
0,2017-04-28,540008.OF,1.6123
1,2017-05-31,540008.OF,1.4711
2,2017-06-30,540008.OF,1.563
3,2017-07-31,540008.OF,1.5631
4,2017-08-31,540008.OF,1.5851
5,2017-09-29,540008.OF,1.7
6,2017-10-31,540008.OF,1.7157
7,2017-11-30,540008.OF,1.5364
8,2017-12-29,540008.OF,1.513
9,2018-01-31,540008.OF,1.4019
10,2018-02-28,540008.OF,1.4303
11,2018-03-30,540008.OF,1.4475
12,2018-04-27,540008.OF,1.3701
13,2018-05-31,540008.OF,1.3322
14,2018-06-29,540008.OF,1.2767
15,2018-07-31,540008.OF,1.2233
16,2018-08-31,540008.OF,1.0929
17,2018-09-28,540008.OF,1.06
18,2018-10-31,540008.OF,0.9072
19,2018-11-30,540008.OF,0.9759
20,2018-12-28,540008.OF,0.9213
21,2019-01-31,540008.OF,0.9321
22,2019-02-28,540008.OF,1.142
23,2019-03-29,540008.OF,1.1692
24,2019-04-30,540008.OF,1.0811
25,2019-05-31,540008.OF,0.9705
26,2019-06-28,540008.OF,0.9883
27,2019-07-31,540008.OF,1.0115
28,2019-08-30,540008.OF,1.0016
29,2019-09-30,540008.OF,1.0989
30,2019-10-31,540008.OF,1.0383
31,2019-11-29,540008.OF,1.1202
32,2019-12-31,540008.OF,1.3438
33,2020-01-23,540008.OF,1.525
34,2020-02-28,540008.OF,1.6104
35,2020-03-31,540008.OF,1.2364
36,2020-04-30,540008.OF,1.4466
37,2020-05-29,540008.OF,1.5485
38,2020-06-30,540008.OF,1.8547
39,2020-07-31,540008.OF,2.1387
40,2020-08-31,540008.OF,2.0477
41,2020-09-30,540008.OF,2.079
42,2020-10-30,540008.OF,2.2404
43,2020-11-30,540008.OF,2.4938
44,2020-12-31,540008.OF,3.15
45,2021-01-29,540008.OF,3.1878
46,2021-02-26,540008.OF,3.1113
47,2021-03-31,540008.OF,2.9397
48,2021-04-30,540008.OF,3.2162
49,2021-05-31,540008.OF,3.5371
50,2021-06-30,540008.OF,3.6923
51,2021-07-30,540008.OF,4.2636
52,2021-08-31,540008.OF,4.6546
53,2021-09-30,540008.OF,4.3274
54,2021-10-29,540008.OF,4.5116
55,2021-11-30,540008.OF,4.6716
56,2021-12-31,540008.OF,4.4776
57,2022-01-28,540008.OF,3.9741
58,2022-02-28,540008.OF,4.3429
59,2022-03-01,540008.OF,4.2725
