,time,thscode,netAssetValue
0,2017-04-28,001167.OF,0.656
1,2017-05-31,001167.OF,0.619
2,2017-06-30,001167.OF,0.654
3,2017-07-31,001167.OF,0.661
4,2017-08-31,001167.OF,0.7
5,2017-09-29,001167.OF,0.707
6,2017-10-31,001167.OF,0.712
7,2017-11-30,001167.OF,0.693
8,2017-12-29,001167.OF,0.69
9,2018-01-31,001167.OF,0.703
10,2018-02-28,001167.OF,0.672
11,2018-03-30,001167.OF,0.664
12,2018-04-27,001167.OF,0.655
13,2018-05-31,001167.OF,0.692
14,2018-06-29,001167.OF,0.678
15,2018-07-31,001167.OF,0.63
16,2018-08-31,001167.OF,0.602
17,2018-09-28,001167.OF,0.594
18,2018-10-31,001167.OF,0.505
19,2018-11-30,001167.OF,0.509
20,2018-12-28,001167.OF,0.493
21,2019-01-31,001167.OF,0.509
22,2019-02-28,001167.OF,0.581
23,2019-03-29,001167.OF,0.633
24,2019-04-30,001167.OF,0.605
25,2019-05-31,001167.OF,0.582
26,2019-06-28,001167.OF,0.618
27,2019-07-31,001167.OF,0.621
28,2019-08-30,001167.OF,0.662
29,2019-09-30,001167.OF,0.644
30,2019-10-31,001167.OF,0.673
31,2019-11-29,001167.OF,0.642
32,2019-12-31,001167.OF,0.691
33,2020-01-23,001167.OF,0.761
34,2020-02-28,001167.OF,0.791
35,2020-03-31,001167.OF,0.66
36,2020-04-30,001167.OF,0.733
37,2020-05-29,001167.OF,0.778
38,2020-06-30,001167.OF,0.871
39,2020-07-31,001167.OF,0.997
40,2020-08-31,001167.OF,1.011
41,2020-09-30,001167.OF,0.938
42,2020-10-30,001167.OF,0.96
43,2020-11-30,001167.OF,0.984
44,2020-12-31,001167.OF,1.115
45,2021-01-29,001167.OF,1.182
46,2021-02-26,001167.OF,1.102
47,2021-03-31,001167.OF,1.055
48,2021-04-30,001167.OF,1.106
49,2021-05-31,001167.OF,1.167
50,2021-06-30,001167.OF,1.275
51,2021-07-30,001167.OF,1.376
52,2021-08-31,001167.OF,1.427
53,2021-09-30,001167.OF,1.354
54,2021-10-29,001167.OF,1.308
55,2021-11-30,001167.OF,1.506
56,2021-12-31,001167.OF,1.569
57,2022-01-28,001167.OF,1.449
58,2022-02-28,001167.OF,1.423
59,2022-03-01,001167.OF,1.432
