,time,thscode,netAssetValue
0,2017-04-28,161227.OF,0.907
1,2017-05-31,161227.OF,0.893
2,2017-06-30,161227.OF,0.965
3,2017-07-31,161227.OF,0.974
4,2017-08-31,161227.OF,0.998
5,2017-09-29,161227.OF,1.016
6,2017-10-31,161227.OF,1.075
7,2017-11-30,161227.OF,1.035
8,2017-12-29,161227.OF,1.056
9,2018-01-31,161227.OF,1.09
10,2018-02-28,161227.OF,1.045
11,2018-03-30,161227.OF,1.023
12,2018-04-27,161227.OF,0.966
13,2018-05-31,161227.OF,0.987
14,2018-06-29,161227.OF,0.911
15,2018-07-31,161227.OF,0.891
16,2018-08-31,161227.OF,0.83
17,2018-09-28,161227.OF,0.829
18,2018-10-31,161227.OF,0.741
19,2018-11-30,161227.OF,0.764
20,2018-12-28,161227.OF,0.716
21,2019-01-31,161227.OF,0.76
22,2019-02-28,161227.OF,0.9
23,2019-03-29,161227.OF,0.978
24,2019-04-30,161227.OF,0.977
25,2019-05-31,161227.OF,0.909
26,2019-06-28,161227.OF,0.949
27,2019-07-31,161227.OF,0.979
28,2019-08-30,161227.OF,0.988
29,2019-09-30,161227.OF,0.992
30,2019-10-31,161227.OF,1.029
31,2019-11-29,161227.OF,1.021
32,2019-12-31,161227.OF,1.101
33,2020-01-23,161227.OF,1.106
34,2020-02-28,161227.OF,1.13
35,2020-03-31,161227.OF,1.041
36,2020-04-30,161227.OF,1.117
37,2020-05-29,161227.OF,1.121
38,2020-06-30,161227.OF,1.262
39,2020-07-31,161227.OF,1.447
40,2020-08-31,161227.OF,1.474
41,2020-09-30,161227.OF,1.403
42,2020-10-30,161227.OF,1.472
43,2020-11-30,161227.OF,1.521
44,2020-12-31,161227.OF,1.65
45,2021-01-29,161227.OF,1.72
46,2021-02-26,161227.OF,1.675
47,2021-03-31,161227.OF,1.58
48,2021-04-30,161227.OF,1.677
49,2021-05-31,161227.OF,1.735
50,2021-06-30,161227.OF,1.75
51,2021-07-30,161227.OF,1.64
52,2021-08-31,161227.OF,1.596
53,2021-09-30,161227.OF,1.621
54,2021-10-29,161227.OF,1.656
55,2021-11-30,161227.OF,1.666
56,2021-12-31,161227.OF,1.676
57,2022-01-28,161227.OF,1.532
58,2022-02-28,161227.OF,1.514
59,2022-03-01,161227.OF,1.521
