,time,thscode,netAssetValue
0,2017-04-28,002332.OF,1.1006
1,2017-05-31,002332.OF,1.1122
2,2017-06-30,002332.OF,1.1322
3,2017-07-31,002332.OF,1.1897
4,2017-08-31,002332.OF,1.2094
5,2017-09-29,002332.OF,1.2084
6,2017-10-31,002332.OF,1.2426
7,2017-11-30,002332.OF,1.2704
8,2017-12-29,002332.OF,1.2909
9,2018-01-31,002332.OF,1.3349
10,2018-02-28,002332.OF,1.3085
11,2018-03-30,002332.OF,1.2399
12,2018-04-27,002332.OF,1.1895
13,2018-05-31,002332.OF,1.2065
14,2018-06-29,002332.OF,1.0774
15,2018-07-31,002332.OF,1.0827
16,2018-08-31,002332.OF,1.0346
17,2018-09-28,002332.OF,1.0115
18,2018-10-31,002332.OF,0.9126
19,2018-11-30,002332.OF,0.9642
20,2018-12-28,002332.OF,0.8826
21,2019-01-31,002332.OF,0.9487
22,2019-02-28,002332.OF,1.0555
23,2019-03-29,002332.OF,1.1347
24,2019-04-30,002332.OF,1.122
25,2019-05-31,002332.OF,1.054
26,2019-06-28,002332.OF,1.1233
27,2019-07-31,002332.OF,1.1434
28,2019-08-30,002332.OF,1.1295
29,2019-09-30,002332.OF,1.15
30,2019-10-31,002332.OF,1.201
31,2019-11-29,002332.OF,1.1982
32,2019-12-31,002332.OF,1.2981
33,2020-01-23,002332.OF,1.3421
34,2020-02-28,002332.OF,1.3366
35,2020-03-31,002332.OF,1.1953
36,2020-04-30,002332.OF,1.2929
37,2020-05-29,002332.OF,1.2836
38,2020-06-30,002332.OF,1.4427
39,2020-07-31,002332.OF,1.6041
40,2020-08-31,002332.OF,1.585
41,2020-09-30,002332.OF,1.5442
42,2020-10-30,002332.OF,1.6037
43,2020-11-30,002332.OF,1.695
44,2020-12-31,002332.OF,1.9208
45,2021-01-29,002332.OF,2.1177
46,2021-02-26,002332.OF,1.9659
47,2021-03-31,002332.OF,1.8639
48,2021-04-30,002332.OF,1.9593
49,2021-05-31,002332.OF,2.0297
50,2021-06-30,002332.OF,2.0158
51,2021-07-30,002332.OF,1.7364
52,2021-08-31,002332.OF,1.8244
53,2021-09-30,002332.OF,1.7208
54,2021-10-29,002332.OF,1.6795
55,2021-11-30,002332.OF,1.7748
56,2021-12-31,002332.OF,1.6424
57,2022-01-28,002332.OF,1.4983
58,2022-02-28,002332.OF,1.4873
59,2022-03-01,002332.OF,1.4815
