,time,thscode,netAssetValue
0,2017-04-28,002229.OF,1.143
1,2017-05-31,002229.OF,1.128
2,2017-06-30,002229.OF,1.194
3,2017-07-31,002229.OF,1.211
4,2017-08-31,002229.OF,1.262
5,2017-09-29,002229.OF,1.323
6,2017-10-31,002229.OF,1.353
7,2017-11-30,002229.OF,1.282
8,2017-12-29,002229.OF,1.289
9,2018-01-31,002229.OF,1.22
10,2018-02-28,002229.OF,1.283
11,2018-03-30,002229.OF,1.42
12,2018-04-27,002229.OF,1.391
13,2018-05-31,002229.OF,1.342
14,2018-06-29,002229.OF,1.329
15,2018-07-31,002229.OF,1.333
16,2018-08-31,002229.OF,1.299
17,2018-09-28,002229.OF,1.286
18,2018-10-31,002229.OF,1.176
19,2018-11-30,002229.OF,1.145
20,2018-12-28,002229.OF,1.056
21,2019-01-31,002229.OF,1.088
22,2019-02-28,002229.OF,1.228
23,2019-03-29,002229.OF,1.294
24,2019-04-30,002229.OF,1.228
25,2019-05-31,002229.OF,1.134
26,2019-06-28,002229.OF,1.204
27,2019-07-31,002229.OF,1.218
28,2019-08-30,002229.OF,1.225
29,2019-09-30,002229.OF,1.272
30,2019-10-31,002229.OF,1.307
31,2019-11-29,002229.OF,1.318
32,2019-12-31,002229.OF,1.425
33,2020-01-23,002229.OF,1.572
34,2020-02-28,002229.OF,1.664
35,2020-03-31,002229.OF,1.454
36,2020-04-30,002229.OF,1.64
37,2020-05-29,002229.OF,1.673
38,2020-06-30,002229.OF,1.99
39,2020-07-31,002229.OF,2.221
40,2020-08-31,002229.OF,2.221
41,2020-09-30,002229.OF,2.163
42,2020-10-30,002229.OF,2.172
43,2020-11-30,002229.OF,2.161
44,2020-12-31,002229.OF,2.399
45,2021-01-29,002229.OF,2.491
46,2021-02-26,002229.OF,2.322
47,2021-03-31,002229.OF,2.119
48,2021-04-30,002229.OF,2.227
49,2021-05-31,002229.OF,2.375
50,2021-06-30,002229.OF,2.427
51,2021-07-30,002229.OF,2.498
52,2021-08-31,002229.OF,2.379
53,2021-09-30,002229.OF,2.308
54,2021-10-29,002229.OF,2.417
55,2021-11-30,002229.OF,2.503
56,2021-12-31,002229.OF,2.552
57,2022-01-28,002229.OF,2.225
58,2022-02-28,002229.OF,2.209
59,2022-03-01,002229.OF,2.205
