,time,thscode,netAssetValue
0,2017-04-28,510120.OF,2.784
1,2017-05-31,510120.OF,2.759
2,2017-06-30,510120.OF,2.888
3,2017-07-31,510120.OF,2.896
4,2017-08-31,510120.OF,2.918
5,2017-09-29,510120.OF,2.955
6,2017-10-31,510120.OF,3.09
7,2017-11-30,510120.OF,3.031
8,2017-12-29,510120.OF,3.062
9,2018-01-31,510120.OF,3.136
10,2018-02-28,510120.OF,3.017
11,2018-03-30,510120.OF,2.996
12,2018-04-27,510120.OF,2.873
13,2018-05-31,510120.OF,3.028
14,2018-06-29,510120.OF,2.849
15,2018-07-31,510120.OF,2.865
16,2018-08-31,510120.OF,2.697
17,2018-09-28,510120.OF,2.784
18,2018-10-31,510120.OF,2.402
19,2018-11-30,510120.OF,2.444
20,2018-12-28,510120.OF,2.405
21,2019-01-31,510120.OF,2.477
22,2019-02-28,510120.OF,2.807
23,2019-03-29,510120.OF,2.983
24,2019-04-30,510120.OF,3.013
25,2019-05-31,510120.OF,2.787
26,2019-06-28,510120.OF,2.939
27,2019-07-31,510120.OF,2.942
28,2019-08-30,510120.OF,3.038
29,2019-09-30,510120.OF,3.012
30,2019-10-31,510120.OF,3.035
31,2019-11-29,510120.OF,2.986
32,2019-12-31,510120.OF,3.122
33,2020-01-23,510120.OF,3.091
34,2020-02-28,510120.OF,3.097
35,2020-03-31,510120.OF,2.996
36,2020-04-30,510120.OF,3.173
37,2020-05-29,510120.OF,3.197
38,2020-06-30,510120.OF,3.509
39,2020-07-31,510120.OF,4.006
40,2020-08-31,510120.OF,4.125
41,2020-09-30,510120.OF,3.889
42,2020-10-30,510120.OF,3.931
43,2020-11-30,510120.OF,4.055
44,2020-12-31,510120.OF,4.494
45,2021-01-29,510120.OF,4.634
46,2021-02-26,510120.OF,4.553
47,2021-03-31,510120.OF,4.296
48,2021-04-30,510120.OF,4.359
49,2021-05-31,510120.OF,4.554
50,2021-06-30,510120.OF,4.549
51,2021-07-30,510120.OF,4.277
52,2021-08-31,510120.OF,4.186
53,2021-09-30,510120.OF,4.34
54,2021-10-29,510120.OF,4.395
55,2021-11-30,510120.OF,4.332
56,2021-12-31,510120.OF,4.453
57,2022-01-28,510120.OF,4.0112
58,2022-02-28,510120.OF,4.0548
59,2022-03-01,510120.OF,4.1129
