,time,thscode,netAssetValue
0,2017-04-28,020021.OF,1.4221
1,2017-05-31,020021.OF,1.514
2,2017-06-30,020021.OF,1.5669
3,2017-07-31,020021.OF,1.6534
4,2017-08-31,020021.OF,1.7122
5,2017-09-29,020021.OF,1.6749
6,2017-10-31,020021.OF,1.7181
7,2017-11-30,020021.OF,1.7654
8,2017-12-29,020021.OF,1.7227
9,2018-01-31,020021.OF,1.8798
10,2018-02-28,020021.OF,1.7379
11,2018-03-30,020021.OF,1.6521
12,2018-04-27,020021.OF,1.6175
13,2018-05-31,020021.OF,1.5825
14,2018-06-29,020021.OF,1.3228
15,2018-07-31,020021.OF,1.3883
16,2018-08-31,020021.OF,1.3654
17,2018-09-28,020021.OF,1.2973
18,2018-10-31,020021.OF,1.2739
19,2018-11-30,020021.OF,1.2482
20,2018-12-28,020021.OF,0.9892
21,2019-01-31,020021.OF,1.0712
22,2019-02-28,020021.OF,1.203
23,2019-03-29,020021.OF,1.232
24,2019-04-30,020021.OF,1.2609
25,2019-05-31,020021.OF,1.1749
26,2019-06-28,020021.OF,1.1928
27,2019-07-31,020021.OF,1.2026
28,2019-08-30,020021.OF,1.1484
29,2019-09-30,020021.OF,1.1625
30,2019-10-31,020021.OF,1.1848
31,2019-11-29,020021.OF,1.1628
32,2019-12-31,020021.OF,1.2372
33,2020-01-23,020021.OF,1.1878
34,2020-02-28,020021.OF,1.1312
35,2020-03-31,020021.OF,1.0643
36,2020-04-30,020021.OF,1.1056
37,2020-05-29,020021.OF,1.0719
38,2020-06-30,020021.OF,1.1037
39,2020-07-31,020021.OF,1.2087
40,2020-08-31,020021.OF,1.2415
41,2020-09-30,020021.OF,1.2036
42,2020-10-30,020021.OF,1.2099
43,2020-11-30,020021.OF,1.2969
44,2020-12-31,020021.OF,1.2635
45,2021-01-29,020021.OF,1.2529
46,2021-02-26,020021.OF,1.2803
47,2021-03-31,020021.OF,1.254
48,2021-04-30,020021.OF,1.2093
49,2021-05-31,020021.OF,1.2777
50,2021-06-30,020021.OF,1.2096
51,2021-07-30,020021.OF,1.0934
52,2021-08-31,020021.OF,1.1391
53,2021-09-30,020021.OF,1.1397
54,2021-10-29,020021.OF,1.1493
55,2021-11-30,020021.OF,1.1113
56,2021-12-31,020021.OF,1.1394
57,2022-01-28,020021.OF,1.1335
58,2022-02-28,020021.OF,1.1299
59,2022-03-01,020021.OF,1.1393
