,time,thscode,netAssetValue
0,2017-04-28,000961.OF,0.9977
1,2017-05-31,000961.OF,1.013
2,2017-06-30,000961.OF,1.0671
3,2017-07-31,000961.OF,1.0944
4,2017-08-31,000961.OF,1.1202
5,2017-09-29,000961.OF,1.1254
6,2017-10-31,000961.OF,1.1734
7,2017-11-30,000961.OF,1.173
8,2017-12-29,000961.OF,1.1787
9,2018-01-31,000961.OF,1.2447
10,2018-02-28,000961.OF,1.1748
11,2018-03-30,000961.OF,1.1399
12,2018-04-27,000961.OF,1.0991
13,2018-05-31,000961.OF,1.1158
14,2018-06-29,000961.OF,1.0427
15,2018-07-31,000961.OF,1.0523
16,2018-08-31,000961.OF,1.0019
17,2018-09-28,000961.OF,1.0312
18,2018-10-31,000961.OF,0.9515
19,2018-11-30,000961.OF,0.9573
20,2018-12-28,000961.OF,0.9123
21,2019-01-31,000961.OF,0.9666
22,2019-02-28,000961.OF,1.0982
23,2019-03-29,000961.OF,1.1559
24,2019-04-30,000961.OF,1.1686
25,2019-05-31,000961.OF,1.0932
26,2019-06-28,000961.OF,1.156
27,2019-07-31,000961.OF,1.1729
28,2019-08-30,000961.OF,1.1654
29,2019-09-30,000961.OF,1.1711
30,2019-10-31,000961.OF,1.1918
31,2019-11-29,000961.OF,1.1752
32,2019-12-31,000961.OF,1.2487
33,2020-01-23,000961.OF,1.2222
34,2020-02-28,000961.OF,1.2067
35,2020-03-31,000961.OF,1.131
36,2020-04-30,000961.OF,1.1965
37,2020-05-29,000961.OF,1.1863
38,2020-06-30,000961.OF,1.2812
39,2020-07-31,000961.OF,1.4649
40,2020-08-31,000961.OF,1.5064
41,2020-09-30,000961.OF,1.4414
42,2020-10-30,000961.OF,1.4744
43,2020-11-30,000961.OF,1.5544
44,2020-12-31,000961.OF,1.6297
45,2021-01-29,000961.OF,1.6719
46,2021-02-26,000961.OF,1.6684
47,2021-03-31,000961.OF,1.5853
48,2021-04-30,000961.OF,1.6103
49,2021-05-31,000961.OF,1.6744
50,2021-06-30,000961.OF,1.6513
51,2021-07-30,000961.OF,1.5379
52,2021-08-31,000961.OF,1.5412
53,2021-09-30,000961.OF,1.5601
54,2021-10-29,000961.OF,1.5733
55,2021-11-30,000961.OF,1.5494
56,2021-12-31,000961.OF,1.5822
57,2022-01-28,000961.OF,1.4681
58,2022-02-28,000961.OF,1.4728
59,2022-03-01,000961.OF,1.4843
