,time,thscode,netAssetValue
0,2017-04-28,161723.OF,0.874
1,2017-05-31,161723.OF,0.924
2,2017-06-30,161723.OF,0.947
3,2017-07-31,161723.OF,1.015
4,2017-08-31,161723.OF,1.028
5,2017-09-29,161723.OF,1.009
6,2017-10-31,161723.OF,1.021
7,2017-11-30,161723.OF,1.051
8,2017-12-29,161723.OF,1.015
9,2018-01-31,161723.OF,1.134
10,2018-02-28,161723.OF,1.053
11,2018-03-30,161723.OF,0.992
12,2018-04-27,161723.OF,0.979
13,2018-05-31,161723.OF,0.952
14,2018-06-29,161723.OF,0.889
15,2018-07-31,161723.OF,0.9455
16,2018-08-31,161723.OF,0.9376
17,2018-09-28,161723.OF,0.9864
18,2018-10-31,161723.OF,0.9795
19,2018-11-30,161723.OF,0.9473
20,2018-12-28,161723.OF,0.8765
21,2019-01-31,161723.OF,0.9459
22,2019-02-28,161723.OF,1.0117
23,2019-03-29,161723.OF,1.0126
24,2019-04-30,161723.OF,1.0494
25,2019-05-31,161723.OF,0.9945
26,2019-06-28,161723.OF,1.0402
27,2019-07-31,161723.OF,1.0821
28,2019-08-30,161723.OF,1.0366
29,2019-09-30,161723.OF,1.0695
30,2019-10-31,161723.OF,1.115
31,2019-11-29,161723.OF,1.106
32,2019-12-31,161723.OF,1.1261
33,2020-01-23,161723.OF,1.0836
34,2020-02-28,161723.OF,1.0325
35,2020-03-31,161723.OF,0.9804
36,2020-04-30,161723.OF,1.0195
37,2020-05-29,161723.OF,1.0013
38,2020-06-30,161723.OF,1.004
39,2020-07-31,161723.OF,1.059
40,2020-08-31,161723.OF,1.1101
41,2020-09-30,161723.OF,1.0716
42,2020-10-30,161723.OF,1.1142
43,2020-11-30,161723.OF,1.2106
44,2020-12-31,161723.OF,1.157
45,2021-01-29,161723.OF,1.2234
46,2021-02-26,161723.OF,1.2543
47,2021-03-31,161723.OF,1.2762
48,2021-04-30,161723.OF,1.2459
49,2021-05-31,161723.OF,1.3035
50,2021-06-30,161723.OF,1.2507
51,2021-07-30,161723.OF,1.1281
52,2021-08-31,161723.OF,1.1594
53,2021-09-30,161723.OF,1.1698
54,2021-10-29,161723.OF,1.2034
55,2021-11-30,161723.OF,1.1598
56,2021-12-31,161723.OF,1.1645
57,2022-01-28,161723.OF,1.1943
58,2022-02-28,161723.OF,1.2042
59,2022-03-01,161723.OF,1.2148
