,time,thscode,netAssetValue
0,2017-04-28,501008.OF,0.9415
1,2017-05-31,501008.OF,0.8964
2,2017-06-30,501008.OF,0.934
3,2017-07-31,501008.OF,0.8933
4,2017-08-31,501008.OF,0.912
5,2017-09-29,501008.OF,0.9193
6,2017-10-31,501008.OF,0.9281
7,2017-11-30,501008.OF,0.8793
8,2017-12-29,501008.OF,0.9121
9,2018-01-31,501008.OF,0.9018
10,2018-02-28,501008.OF,0.9165
11,2018-03-30,501008.OF,1.0262
12,2018-04-27,501008.OF,1.0593
13,2018-05-31,501008.OF,1.0664
14,2018-06-29,501008.OF,0.9981
15,2018-07-31,501008.OF,0.9696
16,2018-08-31,501008.OF,0.8789
17,2018-09-28,501008.OF,0.8829
18,2018-10-31,501008.OF,0.764
19,2018-11-30,501008.OF,0.8121
20,2018-12-28,501008.OF,0.7496
21,2019-01-31,501008.OF,0.7259
22,2019-02-28,501008.OF,0.8782
23,2019-03-29,501008.OF,0.9808
24,2019-04-30,501008.OF,0.9388
25,2019-05-31,501008.OF,0.8704
26,2019-06-28,501008.OF,0.9027
27,2019-07-31,501008.OF,0.8989
28,2019-08-30,501008.OF,0.9555
29,2019-09-30,501008.OF,0.9545
30,2019-10-31,501008.OF,0.9805
31,2019-11-29,501008.OF,0.9732
32,2019-12-31,501008.OF,1.0021
33,2020-01-23,501008.OF,1.0463
34,2020-02-28,501008.OF,1.1299
35,2020-03-31,501008.OF,1.0485
36,2020-04-30,501008.OF,1.0999
37,2020-05-29,501008.OF,1.1075
38,2020-06-30,501008.OF,1.2591
39,2020-07-31,501008.OF,1.2924
40,2020-08-31,501008.OF,1.3259
41,2020-09-30,501008.OF,1.242
42,2020-10-30,501008.OF,1.2445
43,2020-11-30,501008.OF,1.1867
44,2020-12-31,501008.OF,1.1697
45,2021-01-29,501008.OF,1.176
46,2021-02-26,501008.OF,1.1855
47,2021-03-31,501008.OF,1.1689
48,2021-04-30,501008.OF,1.1517
49,2021-05-31,501008.OF,1.2126
50,2021-06-30,501008.OF,1.201
51,2021-07-30,501008.OF,1.106
52,2021-08-31,501008.OF,1.1009
53,2021-09-30,501008.OF,1.1009
54,2021-10-29,501008.OF,1.0398
55,2021-11-30,501008.OF,1.1099
56,2021-12-31,501008.OF,1.2379
57,2022-01-28,501008.OF,1.0526
58,2022-02-28,501008.OF,1.0841
59,2022-03-01,501008.OF,1.0839
