,time,thscode,netAssetValue
0,2017-04-28,001313.OF,0.68
1,2017-05-31,001313.OF,0.65
2,2017-06-30,001313.OF,0.71
3,2017-07-31,001313.OF,0.76
4,2017-08-31,001313.OF,0.809
5,2017-09-29,001313.OF,0.835
6,2017-10-31,001313.OF,0.873
7,2017-11-30,001313.OF,0.781
8,2017-12-29,001313.OF,0.75
9,2018-01-31,001313.OF,0.711
10,2018-02-28,001313.OF,0.788
11,2018-03-30,001313.OF,0.792
12,2018-04-27,001313.OF,0.725
13,2018-05-31,001313.OF,0.74
14,2018-06-29,001313.OF,0.68
15,2018-07-31,001313.OF,0.652
16,2018-08-31,001313.OF,0.6
17,2018-09-28,001313.OF,0.569
18,2018-10-31,001313.OF,0.52
19,2018-11-30,001313.OF,0.534
20,2018-12-28,001313.OF,0.497
21,2019-01-31,001313.OF,0.519
22,2019-02-28,001313.OF,0.64
23,2019-03-29,001313.OF,0.685
24,2019-04-30,001313.OF,0.68
25,2019-05-31,001313.OF,0.638
26,2019-06-28,001313.OF,0.644
27,2019-07-31,001313.OF,0.659
28,2019-08-30,001313.OF,0.696
29,2019-09-30,001313.OF,0.726
30,2019-10-31,001313.OF,0.754
31,2019-11-29,001313.OF,0.753
32,2019-12-31,001313.OF,0.813
33,2020-01-23,001313.OF,0.933
34,2020-02-28,001313.OF,0.982
35,2020-03-31,001313.OF,0.857
36,2020-04-30,001313.OF,0.94
37,2020-05-29,001313.OF,0.964
38,2020-06-30,001313.OF,1.124
39,2020-07-31,001313.OF,1.249
40,2020-08-31,001313.OF,1.23
41,2020-09-30,001313.OF,1.137
42,2020-10-30,001313.OF,1.156
43,2020-11-30,001313.OF,1.155
44,2020-12-31,001313.OF,1.317
45,2021-01-29,001313.OF,1.41
46,2021-02-26,001313.OF,1.325
47,2021-03-31,001313.OF,1.239
48,2021-04-30,001313.OF,1.354
49,2021-05-31,001313.OF,1.404
50,2021-06-30,001313.OF,1.465
51,2021-07-30,001313.OF,1.4524
52,2021-08-31,001313.OF,1.4682
53,2021-09-30,001313.OF,1.3423
54,2021-10-29,001313.OF,1.4021
55,2021-11-30,001313.OF,1.3997
56,2021-12-31,001313.OF,1.2797
57,2022-01-28,001313.OF,1.1595
58,2022-02-28,001313.OF,1.158
59,2022-03-01,001313.OF,1.1504
